,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
521,34.36810202316316,123400.07992049473,52.662812458404865,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,6,6.0
522,41.51975263823508,147803.7745507724,72.2468367342249,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,3,3.0
523,50.57278760088808,230109.8705683841,108.47872136361372,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,50,50.0
525,51.74611555192221,232969.65866566988,107.26017737444577,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,59,59.0
528,34.2847266708161,108418.1668542524,46.695101337077524,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,22,22.0
529,49.22801467366299,247742.0739409889,115.66866378649391,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,,,32,32.0
530,44.074955928839486,196711.8501182626,82.84489541488801,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,10,10.0
531,41.584101909813796,175126.87163629592,81.34287335957984,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_36_45,sex_male,,,1,1.0
532,40.91171559395822,149460.0300420957,75.49043890080314,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,12,12.0
533,37.79224419474674,117294.14052229596,57.96330725400144,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,22,22.0
534,44.74176996472747,193484.0019623869,91.17348081471175,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,27,27.0
537,48.11578145960534,232746.3972399465,109.27022870398028,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_76_85,sex_male,,,4,4.0
538,44.961250623386015,186717.770837708,89.09619019768715,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,37,37.0
539,41.02552219967504,157752.3703916953,74.31311900256144,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,7,7.0
540,56.236262329869994,263858.751228091,123.9115669399575,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,16,16.0
541,37.45944866719684,106154.52329656327,47.38461873337157,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,3,3.0
542,46.27632069286684,187486.92707987575,84.32783453019194,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,15,15.0
543,50.16430294943605,227395.65961345128,107.5581827225269,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,15,15.0
544,49.11279630096838,230849.90148682467,108.54593928383187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,12,12.0
546,52.38482377659783,262954.322952568,122.55848516087518,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,14,14.0
547,34.90698591703929,121356.14910984405,50.552515692979895,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,4,4.0
548,38.615348341323184,135341.03537232493,68.46491827018929,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,10,10.0
549,42.69206663944508,140160.60604882438,59.46799148482853,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,19,19.0
550,42.85235239843682,161574.92843665148,66.99696265321107,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,,,10,10.0
551,40.842290160330776,130313.3041033606,64.95599755909612,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,2,2.0
553,31.54057996617991,51103.064891745096,21.019843699347547,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,,,12,12.0
555,42.66993671996375,170869.39197831007,71.79666859675996,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,,,16,16.0
556,44.98053534169834,216397.81143000507,100.29897714678137,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,27,27.0
557,41.06160026222699,110373.31737067572,47.09345463207859,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,,,4,4.0
558,52.50077391596392,243018.48041223874,114.37133464277346,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,12,12.0
559,45.604766801215796,201091.63947030128,95.68532242384165,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,51,51.0
560,49.31972237041804,234197.2873145554,111.60089946383098,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,28,28.0
561,42.67271072928136,158485.4411987976,68.31797592221486,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,10,10.0
562,36.824403792437465,135262.95928643993,65.28619141856701,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_66_75,sex_male,,,9,9.0
563,43.33320149219496,156609.43205208506,75.30007568517385,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,20,20.0
564,46.189602149454004,176050.03319272678,82.43923903518842,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,,,1,1.0
566,43.01921960415678,146596.59817662672,62.400703567923436,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,1,1.0
567,43.32748418054434,168048.11185851163,82.73796004266168,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,14,14.0
569,48.04700412224536,190489.99964337284,80.04577153375399,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,,,2,2.0
570,34.902500508817695,84136.59010421894,35.074413146483096,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,1,1.0
571,46.64312920755974,194973.03121678665,99.3239281634473,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,,,30,30.0
572,44.22977054354862,173849.24546957464,81.32338009147284,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,3,3.0
574,45.930996135530684,210853.0060643865,99.40563874510966,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,,,10,10.0
575,44.75585430494368,177948.93940886538,85.38143962174001,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,12,12.0
577,48.19277871300911,199552.0059320127,86.22664720217585,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,23,23.0
578,42.10917424346494,181591.37012606653,88.47130546724668,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,5,5.0
579,45.332051050670664,193582.07388278254,93.43381351590074,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_76_85,sex_male,,,5,5.0
580,55.54195431628714,256922.4972917126,120.98295738083428,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,,,1,1.0
582,52.04416704046268,250064.48343380183,117.48188666172933,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,15,15.0
583,36.98049666282472,93844.22914864842,39.82162279994749,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,,,8,8.0
584,51.49153771932617,243861.12622327372,116.67491289668908,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_male,,,2,2.0
585,43.71629927420046,202129.01114871068,102.16642278131374,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_1,age_46_55,sex_male,,,9,9.0
588,34.43513290385819,89951.68392016734,44.3328132195832,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,,,6,6.0
591,44.011581333001246,170400.5201915607,83.24307651208204,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,13,13.0
592,43.95860512913054,179569.15801184258,86.61356465237897,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,13,13.0
595,44.81208963890339,188682.405232852,88.42679743791592,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,57,57.0
596,50.325328726045704,223905.01011702302,106.99894104353959,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,45,45.0
597,45.35809396444649,152217.5168763268,74.99327633435962,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,18,18.0
598,34.7829627350755,102864.07190003764,53.42450767925759,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_26_35,sex_female,,,1,1.0
600,47.54368201069682,176633.8436260425,86.18441614378843,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,13,13.0
603,42.90210384543156,180773.1238960799,85.68222179457379,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,60,60.0
604,41.00321189197841,160606.19369547348,78.20014762957781,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,27,27.0
605,49.991594338052735,226803.1587787253,106.34469794195091,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,3,3.0
606,35.61853516736486,85864.28656797217,35.99279413285342,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,10,10.0
607,38.62616082590702,120923.53250924154,62.164713100352074,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,16,16.0
609,47.42218515646946,224391.8671752773,107.62751886441298,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,43,43.0
610,46.533774237327975,162128.826914934,73.06254889445745,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_76_85,sex_male,,,23,23.0
611,46.62768643617214,184691.0161816352,88.04400802654462,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,54,54.0
612,35.255620584022196,90779.2099273432,37.77183183214752,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,,,10,10.0
613,49.83727950920564,251929.05373258374,125.94802093273941,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_5,age_46_55,sex_female,,,16,16.0
614,41.90199125865578,139332.9359189849,58.63446304878708,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,19,19.0
617,50.36546407026743,207267.7487838039,99.66385719024186,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,16,16.0
618,39.15698219498803,159296.16581457233,75.09238613395219,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,38,38.0
619,39.133706135670145,142186.38048561153,59.59973410862621,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,31,31.0
620,39.38368468265924,111080.326216044,57.69264951924255,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,,,5,5.0
621,50.210191337474264,224108.12010036048,109.2742013670503,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,46,46.0
622,39.57110236523575,140124.44634596186,67.56916387163758,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,,,1,1.0
624,33.295243011172786,97609.00485659749,49.89528507820674,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,,,13,13.0
625,43.77276758357929,183448.79159143,80.19633308859935,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,51,51.0
626,36.06245245759693,103004.19339234305,51.91800495075353,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,22,22.0
627,46.622485133727515,202280.85619968327,95.10002357693315,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,1,1.0
628,48.970050822684826,227518.29793472172,103.61208022633556,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,17,17.0
629,48.63597192994796,233251.40095227445,109.82279586781317,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,49,49.0
630,50.82043464383139,234034.6118697536,111.18095643405212,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_56_65,sex_female,,,7,7.0
631,45.16180009324048,185907.90756951825,88.73371127063136,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,52,52.0
632,43.639896330082024,182781.25930595913,85.1548201467885,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,44,44.0
634,44.1851126725006,197239.62910392557,93.60138003639692,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,,,6,6.0
636,49.339073644226964,220376.39364389016,103.37017256614857,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,47,47.0
637,45.58050514277253,224080.69720388265,103.40292402214243,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,34,34.0
638,37.68686016025044,108194.57885513436,54.46792087910157,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,11,11.0
640,39.66728145146284,121998.17217211623,61.17809420517597,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,19,19.0
641,53.01480041817244,248627.29809417066,115.97132596680046,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,15,15.0
642,35.37052417495859,113171.10575781555,57.377588997790596,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,19,19.0
643,39.51118070682117,153319.23391718778,71.1379866955547,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,16,16.0
646,47.8371508357465,218573.50598258423,104.25861323446499,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,33,33.0
648,50.69186656714472,223904.91564294774,103.02286508822077,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,16,16.0
650,46.41374467003609,215745.2196144695,102.19024741316126,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,42,42.0
651,37.73001967134477,145041.20605021995,71.86369131563546,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,12,12.0
652,52.651441497493906,259067.2570006836,122.34566055248528,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,,,10,10.0
653,49.75043195824586,223643.4936614364,103.294036570891,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,34,34.0
654,33.22083780375764,65431.21778427754,27.773280335850497,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,26,26.0
656,42.924422852618235,167868.25456645383,77.97041508445731,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,23,23.0
657,46.73837689134937,192352.81938310442,82.5045297975065,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,71,71.0
658,50.73257098133063,240211.1797843353,111.34147012242457,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,18,18.0
660,41.5024783178435,164411.2220913569,82.26694048680945,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,,,12,12.0
661,46.50174846726423,212309.96814595527,95.87664730100137,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,30,30.0
662,34.0000110942058,83997.45558801011,36.61489305402522,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,,,4,4.0
663,31.89808784438793,94294.35894290527,40.50891137881261,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,12,12.0
665,42.45964502675689,160142.75639460605,77.92253697204,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,,,15,15.0
