,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
506,39.732007279270796,115985.83955844474,69.85260916697895,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,,,13,13.0
508,48.30415276409387,178844.23971812148,114.77037802063026,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,14,14.0
509,51.13453464342063,226443.68396049898,138.52916982677354,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,15,15.0
510,40.81973772869543,130938.43269081075,84.85855480566742,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,,,1,1.0
511,48.31003423717008,205386.87316637195,118.85096936954912,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,,,1,1.0
512,54.245750629504556,247207.49614318516,153.18146624832218,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,25,25.0
513,49.6752800825543,180807.2573932102,118.83695146133344,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,15,15.0
514,42.32324316141572,145790.52940019628,98.77749858986036,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,,,14,14.0
516,43.49937287883744,153367.90137718114,89.23930913228867,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,6,6.0
518,45.76013227593783,156627.93831471872,104.6567131806296,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,,,2,2.0
521,37.23211052509342,123400.07992049473,70.6843072160339,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,7,7.0
522,44.97973202475467,147803.7745507724,96.97008884859842,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,7,7.0
523,54.787186567628744,230109.8705683841,145.60071726751193,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,42,42.0
525,56.05829184791572,232969.65866566988,143.96518103870477,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,43,43.0
528,37.14178722671744,108418.1668542524,62.674413581704805,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,15,15.0
529,53.33034922980157,247742.0739409889,155.25109626095949,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,,,29,29.0
530,47.74786892290944,196711.8501182626,111.19485962530595,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,9,9.0
532,44.321025226788066,149460.0300420957,101.32366894290307,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,,,21,21.0
533,40.94159787764231,117294.14052229596,77.79865954624528,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,16,16.0
534,48.470250795121416,193484.0019623869,122.37353128362452,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,28,28.0
537,52.12542991457244,232746.3972399465,146.66308263309898,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_76_85,sex_male,,,5,5.0
538,48.708021508668175,186717.770837708,119.58538075963331,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,22,22.0
539,44.44431571631462,157752.3703916953,99.74346390838092,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,7,7.0
540,60.922617524025824,263858.751228091,166.31476475211022,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,,,9,9.0
541,40.58106938946324,106154.52329656327,63.59988750144547,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,,,5,5.0
542,50.132680750605736,187486.92707987575,113.18526839983936,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,5,5.0
543,54.34466152855571,227395.65961345128,144.3651654032395,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,11,11.0
544,53.20552932604907,230849.90148682467,145.69093751784274,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,7,7.0
546,56.75022575798097,262954.322952568,164.49865118550923,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,15,15.0
547,37.81590141012589,121356.14910984405,67.8518556639616,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,4,4.0
548,41.83329403643344,135341.03537232493,91.89397775428446,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,8,8.0
549,46.24973885939883,140160.60604882438,79.81825473058733,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,,,19,19.0
550,46.423381764973215,161574.92843665148,89.9236799109639,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_19_25,sex_male,,,9,9.0
551,44.245814340358336,130313.3041033606,87.18428569718982,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,1,1.0
553,34.168961630028235,51103.064891745096,28.212946105968378,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,,,4,4.0
555,46.22576477996072,170869.39197831007,96.36587077816068,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,,,9,9.0
556,48.72891328683986,216397.81143000507,134.6218210373149,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,22,22.0
557,44.48340028407924,110373.31737067572,63.209085494767066,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,,,4,4.0
558,56.87583840896091,243018.48041223874,153.50981417832327,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,11,11.0
559,49.40516403465044,201091.63947030128,128.42934910880646,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,48,48.0
560,53.429699234619534,234197.2873145554,149.79132133358303,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,25,25.0
561,46.22876995672147,158485.4411987976,91.69675095263058,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,11,11.0
562,39.89310410847392,135262.95928643993,87.62747365305762,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_66_75,sex_male,,,5,5.0
563,46.944301616544536,156609.43205208506,101.06816242154513,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,21,21.0
567,46.93810786225636,168048.11185851163,111.05133039946605,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,14,14.0
569,52.050921132432464,190489.99964337284,107.43786065176866,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,,,2,2.0
570,37.81104221788583,84136.59010421894,47.077064033112286,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,4,4.0
571,50.530056641523046,194973.03121678665,133.3131051015091,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,,,25,25.0
572,47.915584755511,173849.24546957464,109.152673658897,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,7,7.0
574,49.7585791468249,210853.0060643865,133.42277747917757,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,,,5,5.0
575,48.48550883035565,177948.93940886538,114.5994227622594,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,4,4.0
577,52.20884360575987,199552.0059320127,115.73386487592423,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,19,19.0
578,45.618272097087015,181591.37012606653,118.7466571480535,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,6,6.0
579,49.10972197155988,193582.07388278254,125.40736186734965,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_76_85,sex_male,,,1,1.0
580,60.17045050931106,256922.4972917126,162.38396941229843,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,,,1,1.0
582,56.38118096050123,250064.48343380183,157.68481365623745,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,12,12.0
583,40.06220471806011,93844.22914864842,53.44879410030974,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,,,13,13.0
584,55.78249919593667,243861.12622327372,156.6016891731226,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_male,,,5,5.0
585,47.35932421371716,202129.01114871068,137.1283165087595,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_1,age_46_55,sex_male,,,5,5.0
587,51.716503441665,218201.22971323255,146.79814637466163,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,,,1,1.0
588,37.30472731251304,89951.68392016734,59.50373789548619,Cooking_no,Lighting_yes,Refrigeration_yes,TV_no,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,,,5,5.0
591,47.67921311075134,170400.5201915607,111.72930041355495,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,16,16.0
592,47.62182222322475,179569.15801184258,116.25318753722347,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,7,7.0
595,48.546430442145336,188682.405232852,118.68691823416091,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,52,52.0
596,54.519106119882835,223905.01011702302,143.61454824475084,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,38,38.0
597,49.13793512815036,152217.5168763268,100.65637469972982,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,,,10,10.0
600,51.505655511588216,176633.8436260425,115.6771821245525,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,5,5.0
603,46.477279165884184,180773.1238960799,115.00313419575873,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,33,33.0
604,44.42014621630993,160606.19369547348,104.96065442296944,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,18,18.0
605,54.15756053289046,226803.1587787253,142.73641967113562,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,4,4.0
606,38.58674643131192,85864.28656797217,48.30971988173861,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,8,8.0
607,41.84500756139927,120923.53250924154,83.43780883811513,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,10,10.0
609,51.37403391950858,224391.8671752773,144.45822874196872,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,46,46.0
610,50.4115887571053,162128.826914934,98.06494205225655,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_76_85,sex_male,,,10,10.0
611,50.51332697251981,184691.0161816352,118.17313624855606,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,35,35.0
612,38.19358896602404,90779.2099273432,50.69755375189381,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,,,12,12.0
613,53.99038613497277,251929.05373258374,169.0481041416616,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_5,age_46_55,sex_female,,,5,5.0
614,45.39382386354375,139332.9359189849,78.69948842669899,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,17,17.0
617,54.56258607612304,207267.7487838039,133.76935965078087,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,14,14.0
618,42.42006404457037,159296.16581457233,100.78940040032364,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,27,27.0
619,42.394848313642655,142186.38048561153,79.9950803815401,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,30,30.0
620,42.66565840621418,111080.326216044,77.43538129388828,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,,,4,4.0
621,54.39437394893045,224108.12010036048,146.66841476261882,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,39,39.0
622,42.86869422900539,140124.44634596186,90.69169143227401,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,,,1,1.0
624,36.069846595437184,97609.00485659749,66.96971723424707,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,,,7,7.0
625,47.42049821554422,183448.79159143,107.63994517215045,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,34,34.0
626,39.06765682906334,103004.19339234305,69.68462261450948,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,18,18.0
627,50.5076922282048,202280.85619968327,127.64375788082663,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,5,5.0
628,53.05088839124189,227518.29793472172,139.0686856269827,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,25,25.0
629,52.68896959077695,233251.40095227445,147.40474122181763,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,35,35.0
630,55.055470864150664,234034.6118697536,149.22767156357563,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_56_65,sex_female,,,5,5.0
631,48.925283434343854,185907.90756951825,119.09885961419342,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,29,29.0
632,47.27655435758886,182781.25930595913,114.29525289664005,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
634,47.86720539520898,197239.62910392557,125.6322705431487,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,,,10,10.0
636,53.4506631145792,220376.39364389016,138.74399587775832,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,43,43.0
637,49.37888057133691,224080.69720388265,138.78795505633565,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,21,21.0
638,40.82743184027131,108194.57885513436,73.10713334723518,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,7,7.0
640,42.97288823908474,121998.17217211623,82.11356370504606,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,18,18.0
641,57.43270045302014,248627.29809417066,155.65733105049642,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,17,17.0
642,38.31806785620513,113171.10575781555,77.01250538486721,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,22,22.0
643,42.80377909905627,153319.23391718778,95.48178442407149,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,17,17.0
646,51.823580072058704,218573.50598258423,139.9364656721146,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,24,24.0
648,54.916188781073444,223904.91564294774,138.27783793209858,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,11,11.0
649,47.51784793095621,192264.81834777317,124.24514777532389,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,1,1.0
650,50.28155672587242,215745.2196144695,137.16029405644838,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,32,32.0
651,40.87418797729016,145041.20605021995,96.45582902821032,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,,,5,5.0
652,57.03906162228506,259067.2570006836,164.21299686322166,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,,,6,6.0
653,53.89630128809968,223643.4936614364,138.64180573963696,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,31,31.0
654,35.98924095407077,65431.21778427754,37.277444709335455,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,,,19,19.0
