,Lighting,TV,Cooking,Refrigeration,AC,Urban,Income,Electricity
17897,1,1,0,1,0,0,3074.0,41.0
17899,1,0,0,0,0,0,2875.0,23.0
17900,1,0,0,0,0,0,6350.0,32.0
17903,1,0,0,1,0,0,2400.0,30.0
17905,1,1,0,1,0,0,5000.0,86.0
17906,1,0,0,0,0,0,4050.0,4.0
17908,1,1,0,0,0,0,4550.0,34.0
17909,1,0,0,1,0,0,3700.0,30.0
17910,1,1,1,0,0,0,6860.0,10.0
17911,1,0,0,0,0,0,5450.0,15.0
17920,1,1,1,0,0,0,4000.0,40.0
17921,1,1,0,1,0,0,7000.0,105.0
17922,1,1,1,1,0,0,22500.0,100.0
17923,1,1,0,0,0,0,7950.0,32.0
17924,1,1,0,1,0,0,9300.0,70.0
17925,1,1,1,1,1,0,11833.0,100.0
17926,1,1,1,1,0,0,15833.0,66.0
17927,1,1,0,0,0,0,14000.0,37.0
17928,1,1,1,1,1,0,20700.0,320.0
17929,1,1,0,1,0,0,13000.0,88.0
17930,1,1,0,1,1,0,30000.0,380.0
17931,1,1,1,1,1,0,26000.0,140.0
17932,1,1,1,0,0,0,9121.0,121.0
17933,1,1,0,1,0,0,17600.0,101.0
17934,1,1,1,1,0,0,9000.0,57.0
17935,1,1,0,1,1,0,23200.0,202.0
17936,1,1,1,1,0,0,11800.0,40.0
17937,1,1,1,1,0,0,11600.0,65.0
17938,1,1,0,1,1,0,21500.0,200.0
17940,1,1,0,1,0,0,4500.0,82.0
17941,1,1,1,1,0,0,13200.0,139.0
17942,1,1,0,0,0,0,4000.0,108.0
17943,1,1,1,1,0,0,3500.0,218.0
17945,1,1,1,1,1,0,22000.0,203.0
17946,1,1,0,1,0,0,5000.0,48.0
17947,1,1,1,1,0,0,7500.0,63.0
17949,1,1,0,0,0,0,5200.0,11.0
17950,1,1,0,0,0,0,3675.0,20.0
17952,1,0,0,0,0,0,3583.0,9.0
17953,1,1,0,0,0,0,12500.0,38.0
17955,1,1,0,1,0,0,16000.0,102.0
17956,1,1,1,1,0,1,2580.0,46.0
17957,1,1,0,0,0,1,7032.0,80.0
17958,1,1,1,0,0,1,3904.0,38.0
17959,1,1,0,0,0,1,12560.0,73.0
17960,1,1,1,1,0,1,34450.0,200.0
17961,1,0,0,0,0,1,1283.0,9.0
17962,1,0,0,0,0,1,1930.0,30.0
17963,1,1,1,1,1,1,39000.0,519.0
17964,1,1,1,1,1,1,35500.0,750.0
17965,1,1,0,1,0,1,5700.0,90.0
17967,1,1,1,1,0,0,28333.0,124.0
17968,1,1,0,1,0,0,11200.0,58.0
17969,1,1,0,1,0,0,5833.0,90.0
17970,1,1,0,1,0,0,16300.0,90.0
17972,1,1,0,1,0,0,5266.0,56.0
17973,1,1,0,0,0,0,8548.0,37.0
17974,1,1,0,0,0,0,5200.0,12.0
17976,1,1,0,0,0,0,9200.0,23.0
17977,1,1,0,0,0,0,7700.0,113.0
17978,1,1,0,0,0,0,11450.0,39.0
17979,1,0,0,0,0,0,9080.0,55.0
17980,1,1,0,1,0,0,8540.0,77.0
17981,1,1,1,1,0,0,13100.0,103.0
17982,1,0,0,0,0,0,2350.0,27.0
17983,1,1,0,0,0,0,4450.0,11.0
17984,1,1,1,1,0,0,5350.0,152.0
17985,1,1,0,1,0,0,5200.0,100.0
17986,1,0,0,0,0,0,3400.0,27.0
17987,1,1,1,1,1,0,26350.0,242.0
17988,1,1,1,0,0,0,10100.0,103.0
17989,1,1,0,1,0,0,11400.0,103.0
17990,1,1,0,0,0,1,3167.0,40.0
17991,1,1,0,1,0,1,5000.0,42.0
17993,1,1,1,1,1,1,16167.0,640.0
17994,1,1,0,0,0,1,11387.0,54.0
17995,1,1,0,0,0,1,10000.0,80.0
17996,1,1,1,1,1,1,9500.0,200.0
17997,1,0,0,0,0,1,8050.0,58.0
17998,1,1,0,0,0,1,4187.0,22.0
17999,1,1,0,0,0,1,23733.0,100.0
18000,1,1,0,1,0,1,10500.0,88.0
18001,1,1,0,1,0,1,7000.0,82.0
18002,1,1,0,1,0,1,5330.0,140.0
18003,1,1,1,0,0,1,5800.0,63.0
18004,1,1,0,1,0,1,14033.0,90.0
18005,1,1,0,0,0,1,4867.0,47.0
18006,1,1,0,0,0,1,8398.0,41.0
18007,1,1,0,0,0,1,4333.0,13.0
18008,1,1,0,1,1,1,18000.0,381.0
18009,1,1,0,1,0,1,5000.0,109.0
18010,1,1,1,0,0,1,7500.0,40.0
18011,1,1,0,0,0,1,3100.0,37.0
18012,1,0,0,0,0,1,5400.0,99.0
18013,1,1,1,1,0,1,9583.0,115.0
18014,1,1,0,0,0,1,4508.0,24.0
18016,1,1,0,0,0,1,6366.0,48.0
18017,1,1,0,1,0,1,8900.0,120.0
18018,1,1,0,0,0,1,6985.0,44.0
18020,1,1,0,0,0,0,5700.0,30.0
18021,1,0,0,0,0,0,7000.0,14.0
18022,1,1,0,1,0,0,6400.0,39.0
18023,1,1,0,1,0,0,9900.0,193.0
18024,1,1,1,1,1,0,32800.0,326.0
18025,1,1,0,1,0,0,21000.0,81.0
18026,1,1,1,1,0,0,26400.0,260.0
18027,1,1,1,1,0,0,22000.0,126.0
18028,1,1,1,1,0,0,26000.0,138.0
18029,1,1,0,1,0,1,12840.0,45.0
18030,1,1,0,1,0,1,9000.0,70.0
18031,1,1,1,1,0,1,15275.0,42.0
18032,1,0,0,0,0,1,5000.0,13.0
18035,1,0,0,0,0,1,3366.0,5.0
18036,1,0,0,0,0,1,5700.0,7.0
18037,1,1,1,1,0,1,6233.0,51.0
18038,1,1,1,0,0,1,5340.0,46.0
18039,1,1,0,1,0,1,10800.0,152.0
18040,1,1,0,0,0,1,5500.0,33.0
18041,1,0,0,0,0,1,5500.0,15.0
18042,1,0,0,0,0,1,3300.0,9.0
18044,1,1,1,0,0,1,3600.0,11.0
18045,1,1,0,1,0,1,16340.0,101.0
18046,1,1,0,0,0,0,3300.0,54.0
18047,1,1,0,1,0,0,7950.0,78.0
18048,1,1,0,0,0,0,4130.0,27.0
18049,1,0,0,0,0,0,2783.0,24.0
18050,1,1,0,1,0,0,5323.0,75.0
18051,1,1,0,0,0,0,3950.0,7.0
18053,1,1,0,0,0,0,2205.0,9.0
18054,1,1,0,0,0,0,8700.0,48.0
18055,1,1,0,0,0,0,3800.0,15.0
18056,1,1,0,0,0,0,3418.0,11.0
18057,1,1,0,0,0,0,3650.0,27.0
18058,1,1,0,1,0,0,7032.0,140.0
18059,1,1,0,1,0,0,4500.0,71.0
18060,1,1,0,1,0,0,4231.0,116.0
18061,1,1,0,0,0,0,4600.0,8.0
18062,1,1,0,0,0,0,4900.0,18.0
18065,1,1,0,1,0,0,5900.0,76.0
18066,1,0,0,0,0,0,5000.0,12.0
18069,1,0,1,0,0,0,6433.0,33.0
18071,1,0,0,0,0,0,2200.0,18.0
18072,1,1,1,0,0,0,3175.0,24.0
18075,1,1,0,0,0,0,9633.0,17.0
18077,1,1,0,0,0,0,7000.0,38.0
18078,1,1,0,0,0,0,2604.0,24.0
18079,1,0,0,0,0,0,16500.0,103.0
18080,1,1,0,0,0,0,5500.0,21.0
18082,1,1,0,1,0,0,16500.0,100.0
18083,1,1,0,0,0,0,11000.0,46.0
18084,1,1,0,1,0,0,17800.0,206.0
18085,1,1,0,1,1,0,12500.0,192.0
18086,1,1,0,1,0,0,10500.0,140.0
18087,1,1,0,0,0,0,15701.0,42.0
18088,1,1,0,1,0,0,10700.0,64.0
18089,1,1,0,0,0,0,7400.0,23.0
18090,1,1,0,0,0,0,1900.0,18.0
18091,1,0,0,0,0,0,4240.0,18.0
18092,1,1,0,0,0,0,3300.0,25.0
18093,1,0,0,0,0,0,3325.0,29.0
18094,1,0,0,0,0,0,4400.0,25.0
18096,1,0,0,0,0,0,2500.0,6.0
18097,1,1,0,0,0,0,3350.0,10.0
18098,1,1,0,1,0,0,20500.0,139.0
18099,1,1,0,0,0,0,4195.0,15.0
18100,1,0,0,0,0,0,7650.0,33.0
18101,1,1,0,0,0,0,7800.0,14.0
18103,1,1,0,1,0,0,10000.0,78.0
18104,1,1,0,1,0,0,5900.0,74.0
18106,1,1,0,0,0,0,6700.0,21.0
18108,1,0,0,0,0,0,3850.0,8.0
18109,1,0,0,0,0,0,4700.0,31.0
18110,1,1,0,0,0,0,5700.0,9.0
18111,1,0,0,0,0,0,4400.0,15.0
18113,1,1,0,0,0,0,3600.0,19.0
18115,1,1,0,1,0,0,4400.0,51.0
18116,1,0,0,0,0,1,8000.0,56.0
18118,1,1,0,1,0,1,12434.0,64.0
18119,1,0,0,0,0,1,1700.0,15.0
18120,1,0,0,0,0,1,5300.0,8.0
18122,1,1,1,1,0,1,10400.0,97.0
18123,1,1,1,1,0,1,37572.0,93.0
18125,1,1,0,0,0,1,3000.0,54.0
18126,1,1,0,1,0,1,9300.0,66.0
18127,1,1,0,1,0,1,7200.0,83.0
18129,1,1,0,1,0,1,7000.0,121.0
18130,1,1,0,0,0,1,7700.0,53.0
18131,1,1,0,1,0,1,16750.0,60.0
18132,1,1,0,1,0,1,13700.0,60.0
18133,1,1,0,0,0,1,4300.0,23.0
18134,1,1,1,1,0,1,11350.0,120.0
18135,1,1,0,1,0,1,6200.0,112.0
18136,1,1,0,0,0,1,5372.0,15.0
18138,1,0,0,0,0,0,6033.0,8.0
18139,1,1,0,1,0,0,4200.0,77.0
18140,1,1,0,0,0,0,5590.0,25.0
18142,1,1,0,0,0,1,5660.0,26.0
18143,1,1,0,1,0,1,7900.0,203.0
18144,1,0,0,1,0,1,5700.0,74.0
18145,1,1,0,1,0,1,4366.0,114.0
18146,1,1,0,0,0,1,5700.0,88.0
18147,1,1,0,1,0,1,4368.0,126.0
18148,1,1,0,1,0,1,17000.0,126.0
18149,1,1,0,1,0,1,11000.0,101.0
18150,1,1,0,1,0,0,10900.0,101.0
18152,1,1,0,0,0,0,2046.0,12.0
18153,1,1,0,1,0,0,4800.0,70.0
18155,1,0,0,1,0,0,3517.0,81.0
18156,1,1,0,0,0,0,11222.0,9.0
18157,1,1,0,0,0,0,3360.0,9.0
18158,1,0,0,0,0,0,2035.0,38.0
18159,1,1,0,1,0,0,3500.0,58.0
18161,1,1,0,1,0,0,3800.0,88.0
18162,1,0,0,0,0,0,4200.0,3.0
18163,1,0,0,1,0,0,13000.0,63.0
18165,1,1,0,1,0,0,10500.0,51.0
18166,1,1,0,0,0,1,8000.0,12.0
18167,1,1,0,1,0,1,2700.0,132.0
18168,1,1,1,1,0,1,22908.0,92.0
18169,1,1,0,0,0,1,5420.0,16.0
18170,1,1,0,1,0,1,11500.0,80.0
18171,1,0,0,0,0,1,2100.0,11.0
18172,1,1,0,1,0,1,8000.0,70.0
18173,1,0,0,0,0,1,4500.0,17.0
18174,1,1,0,1,0,1,8010.0,22.0
18175,1,1,0,1,0,1,14000.0,27.0
18176,1,1,0,0,0,1,11100.0,65.0
18177,1,1,0,0,0,1,13000.0,60.0
18178,1,1,1,1,0,1,41262.0,132.0
18179,1,1,0,0,0,1,5500.0,33.0
18180,1,1,0,1,0,0,28888.0,115.0
18182,1,0,0,0,0,0,3050.0,25.0
18183,1,0,0,0,0,0,3162.0,44.0
18185,1,1,0,0,0,0,2342.0,14.0
18186,1,1,0,0,0,0,7763.0,8.0
18187,1,0,0,0,0,0,1588.0,16.0
18195,1,1,0,0,0,0,12833.0,11.0
18196,1,1,0,1,0,0,5700.0,43.0
18197,1,0,0,0,0,0,3750.0,11.0
18198,1,1,0,0,0,0,1700.0,20.0
18200,1,1,1,0,0,0,4450.0,12.0
18205,1,1,0,0,0,0,11400.0,14.0
18212,1,1,0,1,0,0,4542.0,65.0
18213,1,1,0,1,0,0,6240.0,65.0
18214,1,0,0,0,0,0,7050.0,11.0
18215,1,1,0,1,0,0,4550.0,81.0
18222,1,0,0,0,0,0,3925.0,11.0
18223,1,1,0,1,0,0,15667.0,84.0
18224,1,1,0,0,0,0,4325.0,15.0
18225,1,1,0,0,0,0,3450.0,52.0
18230,1,1,0,1,0,0,6200.0,20.0
18231,1,1,0,1,0,0,3333.0,18.0
18232,1,1,0,0,0,0,2650.0,9.0
18233,1,1,0,1,0,0,11847.0,81.0
18236,1,0,0,0,0,0,5935.0,11.0
18237,1,0,0,0,0,0,12649.0,264.0
18245,1,0,0,0,0,0,5400.0,25.0
18246,1,0,0,0,0,0,6000.0,28.0
18249,1,0,0,0,0,0,11000.0,55.0
18250,1,1,0,1,0,0,3000.0,67.0
18253,1,1,1,1,0,1,8200.0,218.0
18255,1,1,0,0,0,1,26400.0,47.0
18256,1,1,0,0,0,1,5000.0,45.0
18257,1,0,0,1,0,1,30547.0,100.0
18258,1,0,0,0,0,1,4180.0,30.0
18260,1,1,0,0,0,1,9483.0,29.0
18261,1,1,0,1,0,1,7498.0,59.0
18264,1,0,0,0,0,1,5000.0,8.0
18266,1,0,1,0,0,1,10700.0,33.0
18267,1,0,0,0,0,1,4550.0,11.0
18269,1,1,0,0,0,1,6350.0,40.0
18271,1,1,0,1,0,1,29700.0,169.0
18272,1,1,0,0,0,0,3000.0,60.0
18275,1,1,0,0,0,0,2200.0,55.0
18276,1,0,0,1,0,0,7800.0,60.0
18280,1,1,0,1,0,0,2708.0,120.0
18285,1,1,0,1,0,0,6100.0,193.0
18286,1,1,0,0,0,0,3300.0,24.0
18289,1,1,0,0,0,0,19300.0,33.0
18292,1,1,0,1,0,0,15400.0,145.0
18293,1,1,0,1,0,0,7500.0,150.0
18294,1,0,0,0,0,0,3600.0,41.0
18295,1,1,0,1,0,0,15000.0,70.0
18296,1,1,0,1,0,0,6800.0,160.0
18297,1,1,0,1,0,0,7650.0,55.0
18298,1,0,0,1,0,0,5000.0,39.0
18300,1,1,0,1,0,0,6900.0,75.0
18301,1,0,0,1,0,0,5000.0,56.0
18303,1,1,0,1,0,0,7000.0,70.0
18305,1,0,0,0,0,0,6600.0,22.0
18307,1,1,1,1,0,0,9850.0,105.0
18308,1,1,0,1,0,0,10928.0,100.0
18309,1,1,0,0,0,0,8750.0,22.0
18310,1,1,1,1,0,1,3700.0,88.0
18311,1,1,1,1,0,1,12200.0,108.0
18312,1,1,0,0,0,1,8880.0,84.0
18313,1,1,0,1,0,1,4800.0,154.0
18314,1,1,0,1,1,1,9467.0,294.0
18315,1,1,0,1,0,1,5869.0,150.0
18316,1,1,0,1,0,1,14741.0,76.0
18317,1,1,1,1,0,1,6100.0,59.0
18318,1,1,0,1,0,1,4100.0,79.0
18320,1,1,0,1,0,1,5950.0,210.0
18321,1,1,1,1,0,1,15150.0,84.0
18322,1,1,1,1,0,1,15050.0,110.0
18324,1,1,0,0,0,0,4987.0,4.0
18325,1,1,0,1,0,0,8208.0,60.0
18328,1,1,0,0,0,1,1833.0,18.0
18330,1,0,0,0,0,1,16946.0,68.0
18331,1,1,0,1,0,1,4308.0,41.0
18332,1,0,0,0,0,1,3430.0,16.0
18333,1,0,0,1,0,1,8700.0,110.0
18334,1,0,0,0,0,0,7669.0,24.0
18335,1,1,0,0,0,0,6300.0,33.0
18336,1,1,0,1,0,0,16000.0,42.0
18341,1,1,0,1,0,0,7350.0,114.0
18346,1,1,0,1,0,0,13100.0,70.0
18349,1,1,0,1,0,1,11834.0,82.0
18350,1,0,0,0,0,1,3342.0,21.0
18351,1,1,0,0,0,1,15100.0,11.0
18352,1,1,0,1,0,1,3200.0,49.0
18354,1,0,0,0,0,1,2070.0,11.0
18355,1,1,0,0,0,1,4945.0,55.0
18358,1,1,1,1,0,1,15433.0,118.0
18359,1,1,0,1,0,1,8278.0,54.0
18360,1,0,0,0,0,1,3700.0,10.0
18361,1,1,0,0,0,1,9823.0,34.0
18362,1,0,0,0,0,1,2333.0,33.0
18363,1,0,0,0,0,1,2850.0,24.0
18364,1,1,0,1,0,1,7000.0,15.0
18366,1,0,0,0,0,0,8000.0,14.0
18367,1,1,0,1,0,0,7800.0,70.0
18368,1,0,1,1,0,0,9250.0,79.0
18370,1,1,0,0,0,0,6600.0,22.0
18371,1,1,0,0,0,1,5200.0,35.0
18372,1,1,0,0,0,1,5900.0,33.0
18373,1,1,0,1,0,1,21800.0,77.0
18374,1,1,0,0,0,1,22746.0,61.0
18375,1,0,0,0,0,1,8000.0,11.0
18376,1,0,0,0,0,1,5500.0,15.0
18380,1,1,0,0,0,0,9948.0,16.0
18381,1,0,0,0,0,0,10000.0,16.0
18382,1,1,0,1,0,1,4000.0,44.0
18383,1,0,0,0,0,1,5200.0,11.0
18384,1,1,0,1,0,1,6400.0,59.0
18385,1,1,0,1,0,1,10000.0,107.0
18386,1,0,0,0,0,1,8600.0,22.0
18387,1,0,0,0,0,1,1733.0,11.0
18388,1,0,0,0,0,1,2780.0,11.0
18389,1,1,0,0,0,1,4300.0,11.0
18390,1,1,0,1,0,1,26167.0,81.0
18391,1,0,0,0,0,1,4356.0,11.0
18392,1,1,0,1,0,0,10500.0,116.0
18393,1,0,0,0,0,0,5200.0,26.0
18395,1,0,0,0,0,0,1400.0,15.0
18396,1,1,0,1,0,0,10500.0,60.0
18397,1,1,1,1,0,0,19100.0,114.0
18398,1,0,0,0,0,0,3320.0,29.0
18399,1,1,0,0,0,0,3450.0,25.0
18400,1,0,0,0,0,0,10800.0,30.0
18401,1,0,0,0,0,0,2000.0,30.0
18402,1,0,0,0,0,0,13000.0,91.0
18403,1,0,0,0,0,0,3900.0,30.0
18405,1,1,0,0,0,0,4750.0,29.0
18410,1,1,0,0,0,0,8250.0,30.0
18412,1,1,0,0,0,0,6300.0,28.0
18414,1,1,0,0,0,0,7700.0,20.0
18415,1,0,0,0,0,0,5570.0,14.0
18416,1,1,0,1,1,0,25200.0,693.0
18420,1,1,0,0,0,0,13700.0,20.0
18421,1,0,0,0,0,0,4100.0,15.0
18423,1,1,0,1,0,0,14000.0,154.0
18424,1,1,0,1,0,1,15900.0,64.0
18426,1,1,0,0,0,1,3500.0,32.0
18427,1,1,0,1,0,1,14565.0,89.0
18428,1,1,0,1,0,1,12800.0,100.0
18429,1,0,0,0,0,1,2550.0,34.0
18432,1,0,0,0,0,0,3666.0,30.0
18434,1,1,0,0,0,0,2487.0,30.0
18435,1,1,0,0,0,0,7887.0,36.0
18436,1,0,0,0,0,0,3500.0,30.0
18437,1,0,0,0,0,0,2486.0,30.0
18438,1,1,0,0,0,0,2808.0,30.0
18439,1,0,0,0,0,0,2833.0,12.0
18442,1,0,0,0,0,1,3200.0,16.0
18443,1,1,0,0,0,1,5680.0,25.0
18444,1,0,0,0,0,1,4266.0,15.0
18445,1,1,0,0,0,1,6500.0,30.0
18447,1,1,0,0,0,1,6400.0,30.0
18448,1,1,0,0,0,1,4480.0,16.0
18449,1,1,0,0,0,0,8300.0,29.0
18450,1,1,1,1,1,0,46300.0,302.0
18451,1,0,0,0,0,0,6650.0,10.0
18454,1,0,0,0,0,0,6050.0,30.0
18456,1,0,0,0,0,0,1700.0,54.0
18457,1,0,0,0,0,0,1700.0,20.0
18458,1,1,0,0,0,0,1417.0,20.0
18459,1,0,0,0,0,0,2200.0,12.0
18460,1,0,0,0,0,0,6900.0,20.0
18461,1,0,0,0,0,0,3050.0,10.0
18463,1,1,0,0,0,1,5500.0,22.0
18464,1,1,0,0,0,1,3080.0,10.0
18465,1,0,0,0,0,1,1700.0,9.0
18466,1,1,0,0,0,1,4600.0,28.0
18467,1,1,0,0,0,1,5100.0,10.0
18468,1,1,0,1,0,1,5150.0,31.0
18469,1,1,0,1,0,1,22000.0,36.0
18470,1,0,0,0,0,0,1700.0,40.0
18471,1,1,0,0,0,0,2500.0,25.0
18472,1,0,0,0,0,0,2100.0,6.0
18473,1,0,0,0,0,0,6943.0,17.0
18475,1,0,0,0,0,0,7300.0,3.0
18477,1,1,1,0,0,0,5900.0,30.0
18481,1,0,0,0,0,1,6700.0,6.0
18482,1,1,0,1,0,1,10000.0,65.0
18486,1,1,0,1,0,1,19250.0,805.0
18487,1,0,0,0,0,1,3400.0,12.0
18488,1,0,0,0,0,1,5700.0,18.0
18489,1,1,0,0,0,1,5450.0,13.0
18490,1,1,0,0,0,1,3283.0,10.0
18491,1,1,0,1,0,1,6230.0,120.0
18492,1,0,0,0,0,1,3017.0,7.0
18493,1,0,0,1,0,0,1725.0,50.0
18494,1,1,1,1,0,0,10205.0,77.0
18495,1,1,0,1,0,0,12000.0,85.0
18496,1,0,0,0,0,0,19100.0,8.0
18500,1,1,0,1,1,0,22847.0,126.0
18501,1,1,1,1,1,0,27776.0,139.0
18502,1,1,1,1,1,0,26520.0,272.0
18503,1,0,0,0,0,0,1605.0,26.0
18504,1,0,0,0,0,0,1750.0,28.0
18506,1,1,0,0,0,0,4208.0,95.0
18509,1,1,0,1,0,0,5416.0,41.0
18511,1,0,0,0,0,0,1888.0,8.0
18512,1,1,0,0,0,0,3050.0,52.0
18513,1,1,0,1,0,0,23850.0,112.0
18514,1,0,0,0,0,0,1891.0,8.0
18515,1,1,0,0,0,0,4500.0,13.0
18517,1,1,1,1,0,0,4800.0,72.0
18518,1,1,0,0,0,0,5200.0,20.0
18519,1,1,1,1,0,0,16250.0,161.0
18520,1,1,0,0,0,0,1525.0,36.0
18522,1,1,0,0,0,0,4250.0,20.0
18523,1,1,0,0,0,0,5000.0,45.0
18525,1,1,0,1,0,0,5660.0,150.0
18526,1,1,0,0,0,0,3250.0,60.0
18528,1,0,0,0,0,0,1000.0,12.0
18530,1,1,0,0,0,0,3033.0,4.0
18531,1,1,0,0,0,0,3300.0,66.0
18532,1,1,0,1,0,0,19162.0,186.0
18533,1,1,0,0,0,0,1880.0,63.0
18534,1,1,0,1,0,0,11340.0,116.0
18535,1,1,0,1,0,0,5125.0,80.0
18536,1,1,0,0,0,0,1315.0,20.0
18537,1,1,0,1,1,1,15799.0,242.0
18538,1,1,0,0,1,1,8000.0,97.0
18539,1,1,0,1,0,1,4600.0,72.0
18540,1,1,0,1,0,1,5000.0,10.0
18541,1,1,0,1,0,1,7890.0,63.0
18542,1,1,0,0,0,1,5000.0,14.0
18543,1,1,0,1,0,1,10500.0,62.0
18544,1,1,0,0,0,1,9120.0,26.0
18545,1,1,0,1,0,1,8500.0,58.0
18546,1,1,0,0,0,1,6200.0,34.0
18548,1,1,0,1,0,1,5500.0,116.0
18549,1,1,0,1,0,1,15750.0,113.0
18550,1,1,1,1,1,1,55000.0,251.0
18551,1,1,0,1,0,1,20000.0,59.0
18552,1,1,0,0,0,1,4400.0,25.0
18553,1,1,0,1,0,1,15000.0,78.0
18554,1,1,0,0,0,1,8000.0,48.0
18556,1,1,0,0,0,0,12533.0,15.0
18558,1,1,1,1,0,0,10375.0,72.0
18559,1,1,0,1,0,0,1229.0,60.0
18560,1,1,1,1,0,0,23200.0,160.0
18561,1,1,0,1,0,0,17883.0,100.0
18563,1,0,0,0,0,0,2100.0,10.0
18564,1,0,0,0,0,0,4800.0,8.0
18566,1,0,0,0,0,0,4300.0,8.0
18569,1,0,0,0,0,0,3800.0,15.0
18570,1,0,0,0,0,0,1750.0,12.0
18571,1,1,0,1,0,0,8900.0,84.0
18572,1,0,0,0,0,0,3300.0,18.0
18574,1,1,0,1,0,0,5900.0,30.0
18575,1,1,0,0,0,0,6400.0,30.0
18576,1,1,0,0,0,0,11820.0,64.0
18578,1,1,0,0,0,1,21000.0,43.0
18579,1,1,0,0,0,1,5000.0,30.0
18580,1,0,0,0,0,1,13000.0,40.0
18582,1,1,0,0,0,1,12000.0,30.0
18583,1,0,0,0,0,1,4000.0,29.0
18586,1,1,0,0,0,0,7000.0,29.0
18587,1,1,0,1,0,0,10000.0,218.0
18588,1,1,0,1,0,0,12000.0,58.0
18590,1,1,0,1,0,0,17000.0,64.0
18591,1,1,0,0,0,0,15000.0,29.0
18592,1,1,0,0,0,0,8000.0,43.0
18593,1,1,0,0,0,0,15000.0,43.0
18594,1,1,0,1,0,0,8000.0,55.0
18595,1,1,0,1,0,1,13233.0,76.0
18596,1,1,0,0,0,1,9300.0,26.0
18598,1,1,0,1,0,1,4300.0,108.0
18599,1,1,1,1,0,1,26500.0,227.0
18600,1,1,0,1,0,1,16904.0,61.0
18602,1,1,0,1,0,1,16500.0,210.0
18606,1,1,0,1,0,0,4116.0,38.0
18608,1,1,0,0,0,0,11792.0,40.0
18609,1,0,0,0,0,0,1431.0,5.0
18611,1,0,0,0,0,0,1298.0,8.0
18612,1,1,0,0,0,0,2363.0,19.0
18613,1,1,0,1,0,0,8802.0,178.0
18614,1,0,0,1,0,0,2280.0,67.0
18616,1,0,0,0,0,0,3852.0,10.0
18617,1,1,0,0,0,1,6533.0,45.0
18618,1,1,0,0,0,1,4700.0,39.0
18619,1,1,0,0,0,1,4435.0,45.0
18620,1,1,0,0,0,1,5180.0,20.0
18621,1,1,0,1,0,1,6833.0,55.0
18622,1,1,0,1,0,1,10774.0,145.0
18623,1,1,0,0,0,1,5850.0,34.0
18624,1,0,0,0,0,1,4472.0,18.0
18625,1,1,1,1,0,1,45174.0,161.0
18626,1,1,0,1,0,1,17780.0,76.0
18627,1,1,1,0,0,1,5042.0,113.0
18628,1,1,0,0,0,1,4032.0,27.0
18629,1,0,0,0,0,1,5117.0,9.0
18630,1,1,0,1,0,1,7883.0,95.0
18631,1,1,0,0,0,1,8400.0,10.0
18632,1,1,0,1,0,1,4738.0,103.0
18633,1,1,0,0,0,1,4429.0,23.0
18634,1,1,0,0,0,1,8000.0,87.0
18635,1,1,0,0,0,1,6917.0,32.0
18636,1,0,0,0,0,1,5992.0,6.0
18637,1,0,0,0,0,1,3654.0,5.0
18638,1,1,0,0,0,1,2842.0,11.0
18640,1,1,1,1,0,1,14600.0,133.0
18641,1,0,0,0,0,1,5477.0,12.0
18642,1,0,0,0,0,1,7000.0,33.0
18643,1,1,0,1,0,1,5001.0,90.0
18644,1,1,0,1,0,1,10375.0,80.0
18646,1,1,0,0,0,1,4554.0,55.0
18648,1,1,0,1,0,1,18813.0,109.0
18649,1,1,0,1,0,1,6804.0,96.0
18650,1,1,1,1,1,1,14000.0,227.0
18651,1,1,1,1,1,1,5277.0,206.0
18652,1,1,0,1,0,1,13308.0,179.0
18654,1,0,0,0,0,0,2928.0,9.0
18655,1,1,0,0,0,0,3116.0,20.0
18656,1,1,0,0,0,0,1684.0,10.0
18657,1,0,0,0,0,0,2101.0,3.0
18658,1,0,0,0,0,0,1968.0,6.0
18661,1,1,0,0,0,0,4937.0,10.0
18662,1,1,0,1,0,0,4721.0,44.0
18663,1,1,0,0,0,0,6841.0,44.0
18664,1,1,0,1,0,0,6324.0,76.0
18665,1,0,0,1,0,0,2732.0,7.0
18666,1,0,0,0,0,0,2977.0,13.0
18667,1,1,0,0,0,0,5400.0,21.0
18669,1,1,0,1,0,0,6445.0,42.0
18670,1,1,0,1,0,0,7366.0,137.0
18671,1,1,0,0,0,0,4026.0,51.0
18672,1,1,0,0,0,0,6474.0,18.0
18674,1,0,0,0,0,1,13350.0,28.0
18675,1,1,0,1,1,1,15000.0,409.0
18677,1,1,0,1,1,1,13646.0,227.0
18678,1,1,0,1,0,1,45700.0,170.0
18679,1,1,1,1,1,1,32831.0,353.0
18680,1,1,0,1,0,1,9933.0,49.0
18681,1,1,0,1,1,1,22292.0,250.0
18682,1,1,0,0,0,1,10200.0,57.0
18683,1,1,0,0,0,1,4900.0,39.0
18684,1,0,0,1,0,0,7615.0,34.0
18685,1,0,0,0,0,0,3782.0,9.0
18686,1,1,0,1,0,0,7388.0,120.0
18687,1,1,0,0,0,0,6825.0,45.0
18688,1,0,0,0,0,0,9000.0,22.0
18689,1,1,1,1,0,0,9064.0,94.0
18690,1,1,0,1,0,0,23800.0,122.0
18691,1,1,1,1,0,0,10117.0,97.0
18692,1,0,0,0,0,0,7046.0,15.0
18693,1,1,0,1,0,0,7610.0,43.0
