,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
855,855,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,217141.91420574288,134.92451466913286,158.15613239693494,46.72198731501057,16.068460445757523
856,856,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,192295.14222639694,113.37812977335504,145.8973462559488,46.72198731501057,112.01281126430153
857,857,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_no,Refrigeration_yes,378461.7018320269,163.6149375079032,268.98446127257483,46.72198731501057,0.0
858,858,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,122365.33511016626,97.53988961859899,96.74532701385996,46.72198731501057,25.919020735038604
859,859,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,370760.920586531,164.54613049433058,250.7500616956424,46.72198731501057,11.625726277038925
860,860,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,415220.50311943935,175.9637545591925,294.39204986276735,46.72198731501057,108.63209964950254
861,861,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206950.70832238227,122.19140353678446,152.95207251076445,46.72198731501057,8.108185537467948
862,862,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,362570.14252800646,165.7449297795332,257.2647190454589,46.72198731501057,112.54234387177655
863,863,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,131463.04897130493,101.76757666877742,102.277053776118,46.72198731501057,80.90309349669536
864,864,sex_female,Urbanity_Rural,Size_8,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,209719.27295928728,118.06809112701693,145.72324819647815,46.72198731501057,115.37131108702444
865,865,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,219989.02441879566,126.032678162367,165.4504265201994,46.72198731501057,16.068460445757523
866,866,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,113405.32037420756,100.8845818913756,87.8178806728502,46.72198731501057,126.83563832977622
867,867,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_High_School,Cooking_yes,Refrigeration_yes,92929.41986668768,89.5027750048258,70.30493817932181,46.72198731501057,8.308952848978567
868,868,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,65488.379926777685,72.77908527086589,41.130713514692935,46.72198731501057,25.1566863902846
869,869,sex_female,Urbanity_Rural,Size_1,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,325641.3906882626,143.41305765021266,211.711327391126,46.72198731501057,0.0
870,870,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,133638.54401345467,96.81110947448349,101.32007343919277,46.72198731501057,0.0
871,871,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,368830.7757521059,171.62302753534374,264.9935322641639,46.72198731501057,11.625726277038925
872,872,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,360853.66772052,164.83714587733186,253.04648879671558,46.72198731501057,112.54234387177655
873,873,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,373153.95312302944,169.44002090267622,264.4767343847626,46.72198731501057,56.81431773266751
874,874,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,91735.3032870862,88.2781027375647,61.43942823430333,46.72198731501057,120.66849848416729
875,875,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,419525.27357635257,179.82277813615485,293.7190671789184,46.72198731501057,124.41492304583144
876,876,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,372002.690581667,165.6060111894621,257.97532569732283,46.72198731501057,11.625726277038925
877,877,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_no,Refrigeration_yes,345378.46080271044,161.73563120106982,244.65702089502307,46.72198731501057,29.89440986243072
878,878,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,202381.1728145664,129.41301506510788,155.55518042931885,46.72198731501057,0.0
879,879,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,429258.30531897314,187.31811896622972,303.0695605869031,46.72198731501057,20.57936013930176
880,880,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,222119.95050192444,132.11307534792056,168.85907655491258,46.72198731501057,0.0
881,881,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,226844.92266170128,132.36162274132693,173.34595408021175,46.72198731501057,0.0
882,882,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,356395.1825310345,166.45347507294903,255.7047127904416,46.72198731501057,0.0
883,883,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,316225.3377061351,140.88179295288043,207.33708827708665,46.72198731501057,102.61161847939675
884,884,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,384992.9369415224,172.591335168531,270.3022211198795,46.72198731501057,25.968292969359464
885,885,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_College,Cooking_no,Refrigeration_yes,348543.0276840467,146.38080386854745,237.41586478385508,46.72198731501057,52.575481145831084
886,886,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,126669.50361141535,112.34100864810145,100.22104212671736,46.72198731501057,8.927516109286934
887,887,sex_female,Urbanity_Urban,Size_9,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,254569.67700702546,137.16683075302691,189.0215489355447,46.72198731501057,75.83837111701075
888,888,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,97980.9178285174,98.36479052544131,75.58799807084598,46.72198731501057,104.49483923247634
889,889,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,172110.0830420157,110.6279292119952,116.34994567723862,46.72198731501057,144.80094744638953
890,890,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Cooking_yes,Refrigeration_yes,356555.27059950423,167.56985154507672,253.0350892519774,46.72198731501057,123.5104797363649
891,891,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,181237.27594734103,107.44419118793544,123.83418724891149,46.72198731501057,56.67914511588485
892,892,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,359474.72944124846,167.53912855563732,247.3262186452324,46.72198731501057,129.53384849752823
893,893,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,147966.37571079313,106.94800669002144,99.46858869682646,46.72198731501057,42.057085361920784
894,894,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Refrigeration_yes,100343.08400460027,88.22382485094731,77.76088811728087,46.72198731501057,36.352549659819275
895,895,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,407504.249846836,174.04326356569072,282.8360104801907,46.72198731501057,0.0
896,896,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,93748.51912696467,82.77119820173588,63.56049668435153,46.72198731501057,35.53470428575856
897,897,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,136940.64083327976,104.56348441299795,104.85420496775349,46.72198731501057,0.0
898,898,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,348375.5347481218,164.10990708012503,243.0721938355984,46.72198731501057,0.039027152142209795
899,899,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,194617.7924170688,124.43711325978184,147.14446006039944,46.72198731501057,96.22998786797262
900,900,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,400421.35437113576,169.5184130487721,281.7392374443374,46.72198731501057,11.911606326197104
901,901,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Refrigeration_yes,110268.92794360721,89.88291023353054,86.34834996070562,46.72198731501057,0.0
902,902,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,229226.00820965122,122.46659609064858,173.4865716317026,46.72198731501057,0.0
903,903,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,231856.6839487004,124.89969897256985,176.55044053249054,46.72198731501057,0.0
904,904,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,224688.83974168196,122.46041238954464,167.93394045459388,46.72198731501057,38.94710074864486
905,905,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,196075.20650393446,120.10795776849574,144.91647983402206,46.72198731501057,4.481761320860807
906,906,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,348705.6687267173,155.2791259609589,247.49705075512313,46.72198731501057,0.039027152142209795
907,907,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,400412.56008354586,171.78338765785762,269.9633105423542,46.72198731501057,0.0
908,908,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,313593.37365770765,144.10941671924115,205.22345699709905,46.72198731501057,10.863391932284928
909,909,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,71386.6467247137,78.26876422750425,45.634945489651535,46.72198731501057,8.165181764532937
910,910,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,349761.638770524,152.72232341568062,250.77833173962998,46.72198731501057,15.821850548471115
911,911,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,409822.7025917834,176.04451090124454,293.00874324679137,46.72198731501057,0.0
912,912,sex_female,Urbanity_Rural,Size_6,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,355623.48055260075,165.74254419442872,240.44817173614135,46.72198731501057,33.87371243771012
913,913,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,229375.9806799594,123.10454922455284,172.10194625110404,46.72198731501057,13.419522512326392
914,914,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,221003.40784969344,129.28821244916938,165.15959465851097,46.72198731501057,13.149515133965462
915,915,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,127466.74158136026,100.94925111461416,95.6431672163613,46.72198731501057,38.71383599927154
916,916,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,139519.70913982188,105.1873533857653,106.09317033242205,46.72198731501057,0.0
917,917,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,350224.04442906816,153.52027952575648,232.31841216918386,46.72198731501057,26.626962651948016
918,918,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,395065.6578405491,179.7298118669122,270.926085067452,46.72198731501057,0.0
919,919,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,354495.87503508216,165.2283615032897,250.77141383024914,46.72198731501057,88.86830838746198
920,920,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,359006.36725766445,164.51173392721358,248.09927266811684,46.72198731501057,74.79574907350236
921,921,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,251759.05265979355,137.90962284772598,190.2633988003228,46.72198731501057,0.0
922,922,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,119599.85065266993,93.59507628531593,81.21661908039985,46.72198731501057,68.3072703720782
923,923,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,377822.60120409686,173.54578054579076,268.60298624177744,46.72198731501057,0.0
924,924,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,345704.56394824013,165.9988294446451,245.7812143174322,46.72198731501057,17.030531777893877
925,925,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,103725.61812702146,89.81306476669359,78.93797039318034,46.72198731501057,33.364541527723304
926,926,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,223735.22087732475,128.52034623011536,170.3368394166693,46.72198731501057,0.0
927,927,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,159246.18188967087,99.60018489104573,104.93417533288748,46.72198731501057,15.306126101003525
928,928,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,410910.57501093415,183.30880725725305,293.0209356814155,46.72198731501057,70.88550485122836
929,929,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,122544.91299861345,103.43173811299084,99.50259848897221,46.72198731501057,0.0
930,930,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Refrigeration_yes,99658.8202216418,79.29835551331497,79.51208918372168,46.72198731501057,49.147364924052205
931,931,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,357671.1606711528,167.7383756304795,253.60402070040112,46.72198731501057,74.79574907350236
932,932,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,183071.38288557684,106.85838514641665,126.05411202030615,46.72198731501057,53.760199804092785
933,933,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,409120.8107331193,179.6308195897336,282.0375462986711,46.72198731501057,119.60023551409088
934,934,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,350041.73431945144,164.23105508513328,244.56694155862877,46.72198731501057,91.78725369925404
935,935,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,320335.4408720379,149.7067631773992,214.648025698957,46.72198731501057,7.944446620492864
936,936,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_High_School,Cooking_yes,Refrigeration_yes,117688.28602863676,89.64827329387795,91.07645537257605,46.72198731501057,0.0
937,937,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,113052.77639248154,99.26270840209328,86.87186827894524,46.72198731501057,0.0
938,938,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,181582.095277394,100.06425548410135,136.11297218505177,46.72198731501057,31.23272058177806
939,939,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,387893.2793117442,171.6378939056905,278.576383916196,46.72198731501057,0.0
940,940,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,167995.73756517464,105.3698722926626,117.86277574028959,46.72198731501057,0.0
941,941,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,104478.0708716755,89.8778968552281,80.95702645538503,46.72198731501057,11.413376298349823
942,942,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,94399.41917652373,94.91857639810478,76.82168021372613,46.72198731501057,0.0
943,943,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,183243.12978752606,109.94683462229878,126.49275810409935,46.72198731501057,23.97387991410818
944,944,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,102098.02947407556,88.74862882386806,70.93916423886354,46.72198731501057,0.0
945,945,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,100676.3977133042,88.06268465519733,79.27986161057426,46.72198731501057,51.685758405159355
