,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
586,50.371486420573525,103165.71265664397,58.62474610300766,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,6,6.0
587,45.25117362903144,81686.97096180277,46.81983848693983,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,37,37.0
588,49.823066626053276,114872.07971288428,65.25089311044172,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,22,22.0
589,93.45896357365822,380834.1960702605,190.4425958067012,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,22,22.0
592,48.978069077155595,94741.67823001236,52.78772973117218,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
593,45.950565855420756,83837.11841941612,47.92004188117166,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,51,51.0
594,84.90737118468569,353373.98120522796,177.80435538773565,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,80,80.0
595,103.08527383150229,426195.5753748036,213.0094348087607,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,75,75.0
598,89.8848051052876,352527.34271508147,181.39166174349026,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,64,64.0
599,87.5329819392422,358736.67024609656,184.50200948823894,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,58,58.0
601,96.34682937270944,392465.69238151185,205.43593059935372,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,43,43.0
602,93.71104957960688,372212.22156362375,195.5452554734294,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
605,85.86889042032773,347607.2056701614,178.36674699771518,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,23,23.0
606,90.08212475891801,357599.27254407725,182.5054407506571,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,105,105.0
608,61.62572836623864,184546.31436624247,91.09719509786598,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,17,17.0
609,64.1285786218381,216908.11066287593,116.15879155489431,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,21,21.0
610,88.09983727295004,365431.6832300503,188.33531717817777,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,31,31.0
611,69.45512473183548,221322.674700548,118.10788839964464,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,29,29.0
612,71.71792554257277,224850.86589099275,118.78767433717923,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
614,91.85949843641669,377671.2650841731,196.8337509586628,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,5,5.0
616,99.48806657109945,414202.15085487213,204.0690120664292,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,88,88.0
617,82.62780980816238,355675.6341237568,180.55308273181257,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,51,51.0
618,63.80105259821813,202217.7079326688,107.53495707831074,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,69,69.0
619,87.7320587214643,341375.8406667929,158.42854149645507,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,10,10.0
620,95.66247590371744,367276.5297685467,184.68704058500026,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,77,77.0
621,89.6462805214192,369821.2206094501,184.93863073110137,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,30,30.0
622,81.8955123322204,357728.73489891225,171.3007228983334,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,,,13,13.0
624,65.22216192984804,218811.4683284215,116.29997664252987,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
625,44.94618852036654,113177.6786244033,62.62931692291423,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,35,35.0
626,80.02566507175175,339277.95763802034,161.467483163072,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,28,28.0
628,89.90639023339381,399896.2728828063,207.95790425808468,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,74,74.0
629,85.58174683284719,369555.7398223029,191.83221909427883,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,75,75.0
630,62.678926905546795,202816.1122134649,109.85219597412195,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,60,60.0
631,49.35626270368577,84360.64225217016,48.26526823115138,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
632,89.48096539136537,360269.69256272377,184.3246915213755,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,46,46.0
633,51.9394140795204,123013.7231960148,68.72190621809317,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,38,38.0
634,63.22950492428338,199670.09124969415,105.69805610619727,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,98,98.0
635,63.75063802568656,210728.76851854872,114.2170302768983,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,87,87.0
636,66.303161614603,211794.3150105305,116.32910003923382,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,23,23.0
637,86.25145839743797,389793.6271268288,187.68161442797964,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,8,8.0
638,62.18220657042533,205889.07073852915,110.65821123748019,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
639,34.966957311326645,33859.49194098585,12.685954113982651,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,,,1,1.0
640,51.803648517039704,95142.25972519179,53.231821835705624,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,48,48.0
641,64.17186030612054,210605.0901658753,113.79254630723985,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
642,73.74905343883344,319471.2196850877,152.25050131551794,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,43,43.0
643,43.474949108610055,66353.13339064097,32.904942883679155,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
644,83.95805797997943,368130.98163228296,190.59340496607194,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,69,69.0
645,87.55114387488423,358709.7890503964,182.59082135145619,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,103,103.0
646,100.03255030855954,392758.25340232416,200.02680911249178,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,53,53.0
648,100.19838111678493,419305.6058017243,218.53806990037282,Cooking_no,Refrigeration_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,,,1,1.0
649,63.680438021466244,174851.78006977527,96.98374252025808,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_10,sex_male,Urbanity_Urban,,,14,14.0
650,52.77252405513272,121266.6012001519,68.30890019248355,Cooking_yes,Refrigeration_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
651,61.77852470417325,186362.8560452227,92.60501233565182,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,14,14.0
652,67.21634542933838,228338.35336394465,121.46941774904447,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,12,12.0
653,88.3408950280068,367100.18131849024,184.90580243662941,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,31,31.0
654,68.94066861072531,225146.67193520526,121.46203348979286,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
655,86.82287146767437,427679.9160581639,212.93164770589485,Cooking_no,Refrigeration_no,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,31,31.0
656,87.99956562987794,377493.06631568866,192.44578292482723,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
657,77.12427348243932,329726.25387797697,163.46644043277178,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,53,53.0
659,61.24711635696226,190445.2961652385,106.62178257770897,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,13,13.0
662,49.487620909737984,98248.97182624367,54.475076712850665,Cooking_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,12,12.0
663,79.56122629263663,331910.1385026634,158.11623610840553,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,57,57.0
664,59.145283762496284,133929.13991584064,77.09668476505493,Cooking_yes,Refrigeration_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,28,28.0
665,50.57550823431042,102901.6433658741,58.42464643071626,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,22,22.0
666,58.75895936892258,166101.04045658553,83.10735597682053,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,22,22.0
667,47.295362950874825,96831.37228564676,55.16500807926198,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,38,38.0
668,86.00299769269948,366058.7759367637,184.38325327972746,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,82,82.0
669,88.59305690424067,368192.6736895456,187.6542992657827,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,74,74.0
670,50.181190003487814,99704.68123030904,55.43701241564757,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
671,65.17995063654178,195080.24173350786,106.51158119539774,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
672,64.57164596327115,189559.34642157,103.42088629301327,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,7,7.0
673,62.08789934221113,193032.40379593696,106.48200595746701,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
674,64.3047867867728,208932.40850887165,114.81996932420363,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,67,67.0
675,63.01622892605081,209874.78492182185,114.3587287784283,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,88,88.0
676,58.98711144618655,169128.61777092892,83.16053577762317,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,30,30.0
677,91.2052018279783,388839.276782893,188.50999532112212,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,33,33.0
678,49.79910396716193,140181.35200750091,75.28556627923922,Cooking_no,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,18,18.0
679,90.77571882467632,383678.1922337942,196.09342916041086,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,12,12.0
680,64.71054507158948,196576.21743859485,107.14120815858655,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,2,2.0
682,51.26997325317892,88690.98881992811,50.58965959597465,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,51,51.0
683,82.11520893701562,352831.856546822,172.29793088425225,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,61,61.0
684,63.78728678003124,190217.42176852954,99.7903996299506,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,15,15.0
686,45.47389058203841,81151.50872311028,46.38873264110531,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,36,36.0
687,78.61660525256919,331829.80897001136,161.8979980825758,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,15,15.0
688,89.31564172618243,382428.43537047954,193.53000851585765,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,18,18.0
690,50.63003958853207,102133.69125639267,59.180064535431256,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,5,5.0
691,88.38263456968214,366117.9275318245,183.9023384574083,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,31,31.0
692,48.464276190359925,124160.64094134867,71.02541111805891,Cooking_no,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,21,21.0
694,61.81091030371765,205049.88459849847,115.56009175706444,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,55,55.0
695,82.9206853404849,318533.8111963115,150.14669807687937,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,40,40.0
696,85.12166015772776,359180.5492225,184.39415263676062,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,3,3.0
697,92.21787409019724,364318.58335585706,180.88636443673047,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,85,85.0
698,51.93668230119318,156783.88790344994,79.5293213214046,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,19,19.0
699,49.77525890282837,94966.56840045867,52.10825546030506,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,40,40.0
700,62.24926411496585,205243.46922661056,110.91994478753128,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,96,96.0
702,48.10883379118086,99400.41890344076,56.294783295888685,Cooking_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
703,64.17505510968998,211697.0194781345,114.07184688940292,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,92,92.0
704,70.2513560447315,206278.22779863654,109.24388991936131,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,95,95.0
705,86.49980178860274,351654.4772372028,177.90862325566425,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,71,71.0
706,65.80024100347629,203257.00010085703,107.09513239556804,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,94,94.0
707,91.28972867622154,370836.75908542867,188.33670820733258,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,29,29.0
708,69.42245310637493,216990.3032759181,120.32528054388088,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,29,29.0
710,52.83085653236997,117121.81593622125,65.35906684341127,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
711,69.08984614811274,206065.57102159047,114.73503471689477,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,4,4.0
712,86.0349208785241,362456.5559558829,178.7962799748923,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,89,89.0
713,97.82907939061582,416078.3048482886,211.3978925966696,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,71,71.0
714,51.682347394762836,132754.7103087709,71.81558802434145,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
716,68.84385105658062,205281.28393652843,106.08962391528976,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,80,80.0
718,92.08405239287606,377030.6673571911,189.88994899256727,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,27,27.0
719,93.17700056624477,407051.55427940853,210.26428888743007,Cooking_no,Refrigeration_yes,age_76_85,Education_College,Size_6,sex_female,Urbanity_Urban,,,12,12.0
720,90.05288285647848,376746.5680012153,193.3763213795608,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
722,87.73098431740897,374318.1605795953,188.62014738615238,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,27,27.0
723,60.445454642690365,197866.91471384643,100.53486152620499,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,16,16.0
724,70.55815412011029,235552.7261177752,126.59403044923447,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,8,8.0
725,68.08229855067421,200233.77732215886,106.71601030865084,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,61,61.0
726,82.50284349331486,318214.4565280471,152.19515257196537,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,42,42.0
727,57.45869079467255,174997.85801461013,86.85751966398657,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,34,34.0
