,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
720,55.06026545571639,117364.92574676825,69.23839977809358,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
722,59.871635592040505,132838.7482195941,74.21179427979361,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
726,91.00033776710455,360664.646739636,186.81193298132135,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
729,88.5839721928741,357895.003602222,190.77324080803092,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,24,24.0
730,65.98934042464408,200907.35285449328,110.3945253736953,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,22,22.0
731,92.25885410588145,354502.1283751159,180.27988033920903,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,89,89.0
732,84.69844191616164,332434.214614955,164.76349463112837,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,14,14.0
733,67.9912456581493,204392.8965284284,114.87030911702576,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,22,22.0
735,98.04314300520144,419218.6110888879,213.47183267677605,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,29,29.0
736,94.17458279464296,359092.6306964185,186.17311845879928,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,40,40.0
737,94.45272249891623,337573.87517538,179.0891248077352,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,103,103.0
738,93.38225191580389,340171.22298864444,181.20031554343882,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,88,88.0
739,104.30794564614521,415685.0612427792,207.9598263154209,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,11,11.0
740,59.04181530024955,122583.90180080663,73.62721193680044,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
741,92.00591994095493,353416.93325745745,181.99784033027322,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,71,71.0
742,93.23195539561806,380254.41853788577,183.99230865562157,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,12,12.0
743,96.2405361103662,368066.9576262096,197.1792155503477,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,13,13.0
744,112.23291452517623,433853.1814951264,220.40683744325912,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,35,35.0
748,68.32561699334751,206189.9168564743,116.78926186956205,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,16,16.0
749,57.265471692579396,122321.59180957824,71.15843817419234,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
750,89.23489536769583,329772.75665725325,165.43545166290718,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,3,3.0
751,42.32708128166679,63013.14732142232,30.128688353754256,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,2,2.0
752,52.89256798454771,111806.9448660886,66.33970801938716,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,47,47.0
753,59.717999234154775,168332.87977012488,88.48812989213552,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,1,1.0
754,84.89953466414276,320376.90138930787,154.90223910274403,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,63,63.0
755,94.2364526701604,349945.00567544,189.02729100983396,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,84,84.0
756,100.79070771273436,358263.0202463786,194.78687619692738,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,84,84.0
757,89.13892797165788,353915.8208370882,183.4978023355195,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,89,89.0
758,44.41806918138639,76313.88516689616,36.681798825281746,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
759,50.776436943192735,116430.7199684231,65.70889806260739,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,,,1,1.0
761,95.12644886281291,365465.92707980116,193.71992601226242,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
763,98.45301021744089,370285.0144898043,188.6003515686839,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,23,23.0
764,93.15185899469444,347858.4001667745,179.05889456882412,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,86,86.0
765,70.15175431785767,189320.60523482016,104.82106722413526,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,88,88.0
766,60.142619849547124,165843.17523667825,85.637717970505,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,37,37.0
767,59.599849787038835,159639.8692894644,79.75176364974922,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,34,34.0
768,54.19001745041628,115982.7852937952,65.8684889708837,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,18,18.0
769,67.78291595267677,214171.4731289767,118.8167851670299,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,18,18.0
770,70.13591827572911,211938.70770191785,114.7888524013917,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,5,5.0
772,94.51347192097094,361245.33466336376,184.31213772743806,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
773,43.89486288563558,63735.031151362295,31.205675868884487,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,,,1,1.0
774,55.76388013051677,132531.76183812474,77.38380743076524,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
775,94.81757940362051,376179.1479180982,201.50668548084522,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,7,7.0
776,62.45989760855368,171319.1629853065,92.00342163298106,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,4,4.0
779,73.19722964817578,219769.98404250012,123.62907783077141,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
780,57.48524032759576,118866.65209296145,70.15928729500993,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
781,66.73504560818725,202509.09256742394,111.08641970903798,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,24,24.0
783,68.02974700288914,187817.4079838984,103.85964179196856,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,92,92.0
786,82.71857565681175,334251.3417285522,163.1135942884315,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,16,16.0
787,93.45990427380711,357029.89042618097,191.38322556906675,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
788,37.01064070454635,54213.07040992255,26.35448466977446,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,4,4.0
789,53.20258066029829,104812.51573364847,60.08734254632508,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,9,9.0
790,66.8037798175893,211717.66630938524,116.90625488366167,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,12,12.0
791,69.75460677312338,213329.52307141802,116.88252972480575,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,14,14.0
793,88.75519355175769,349035.8536254137,183.80725769103856,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
794,90.78339591581646,368091.32435521705,193.14251014604372,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,15,15.0
795,83.87127715823672,361549.0843867662,191.13948928234802,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,84,84.0
796,84.39344568763578,349868.97039064823,178.53697573680356,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
797,54.82444457315475,151280.25401347925,86.65259497046678,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,11,11.0
798,65.57958565011035,210763.72418328727,116.83557739870812,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,25,25.0
799,71.43320063925127,220621.03781409079,124.51423671701546,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,6,6.0
800,51.35901924230067,84990.52888600162,50.02744783771816,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,50,50.0
801,68.92682618137883,194121.60667938934,99.15342078291624,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,21,21.0
802,59.90844606048706,182281.42811100784,92.55351492069985,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,5,5.0
803,68.92737307362864,193972.0777206618,106.94207070334758,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,81,81.0
804,91.59696035396306,362621.51076290343,188.77490788673774,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
805,50.064586326701324,84489.00221027758,48.774501596450044,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
806,48.473899845152744,84460.0075935489,49.065557101677456,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,46,46.0
807,49.54263883128512,82829.68436572286,47.771801562237556,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,39,39.0
809,88.87442452168533,353851.7228928856,185.32437215834523,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,29,29.0
810,85.78271230980992,332192.620173499,163.4357645929721,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,10,10.0
811,90.90570545726315,357232.4072063265,187.3622069892196,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,85,85.0
813,86.66347397374125,361879.4555747545,190.56057161003795,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,24,24.0
815,85.31378010741938,331683.9629468564,164.225607690867,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,8,8.0
816,100.53194547973878,411243.200804536,202.65369009220962,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_male,Urbanity_Rural,,,18,18.0
817,61.88027191863986,150919.33078973342,84.37675410644756,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,2,2.0
819,56.65860648483723,119870.61451826301,69.7852154239793,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,34,34.0
820,52.59664709514041,100282.8498932867,58.47230337165295,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,48,48.0
821,59.79948703706796,121855.2482691511,69.24589818796309,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
825,48.52846140957345,111014.64703423054,64.73947101368968,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,45,45.0
826,55.1080004628893,159825.3818458723,83.1575963251565,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,44,44.0
828,55.88388816919628,155365.21647372335,79.45808625929592,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,27,27.0
829,51.94988215002958,98645.30393440617,57.86586188417674,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
830,99.86119099809412,429653.16761357686,220.12643499376054,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,24,24.0
831,94.1982471271313,340906.4741040395,178.1727593138148,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,99,99.0
832,91.71240736405323,388184.1573699007,186.38187045750394,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,10,10.0
834,55.259775811337306,116279.65959115293,68.66282502767837,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
835,54.05293107413102,84904.87116048131,46.028110003654234,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
837,94.00776716944974,357387.751807412,187.0602628399348,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,79,79.0
838,93.01567033812364,364722.3120146961,189.01933917326156,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
839,93.57517686975315,362028.9696801647,188.1961190446355,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
840,105.57394452635761,435380.90457362717,225.98368868928023,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,5,5.0
841,98.90094548709232,375587.29547718493,194.84041038669233,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,10,10.0
842,70.24794207592178,210070.5218115252,115.88429213237372,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
844,66.32556992815483,193981.850957319,107.29921262355933,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,90,90.0
845,51.25426460816527,98587.01225616617,54.47765636796369,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
846,66.14395632061502,206484.40738509974,111.24254214743418,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,8,8.0
847,90.10720962804197,358975.65352020634,196.23954395190697,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,80,80.0
848,72.79656215148121,202101.52506948216,107.11609404098007,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,77,77.0
851,91.30335107790114,341177.58394336066,168.78479928765,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,89,89.0
852,97.32858888120398,375913.5204185022,195.90834760398073,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,7,7.0
853,54.09357658365991,110751.57850947534,64.4162761987996,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,44,44.0
854,73.11976621805273,212111.2919772261,118.65332694133788,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,29,29.0
855,97.47627863379503,374321.9918132743,193.26206569472222,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,,,29,29.0
856,48.329651094305106,84548.82935931168,49.496379182966116,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
857,56.28548891216477,115375.10228192373,67.54382439224048,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,3,3.0
858,51.437103556596526,103018.077494329,59.96445642251958,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
859,88.54097450540921,375844.35637726943,197.12629274467648,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
860,87.20991280240234,316043.5715303353,156.29456132094384,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,66,66.0
861,49.36730694576559,91799.40210635216,53.2811454003569,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
868,51.490388840870786,129287.8395042359,74.6753946439394,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,9,9.0
869,57.75806817456039,185707.3911469688,96.01450670575612,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,13,13.0
870,54.83637212449492,132952.98845487594,75.25474764636571,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,9,9.0
871,50.29694081453485,135977.55375207632,79.38467599563363,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,4,4.0
872,58.513967628762,127452.25707578404,71.83453257739262,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,,,7,7.0
874,51.90908710060133,91529.998837265,45.60854437266437,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,,,1,1.0
875,61.56451781644509,159380.97742463902,84.05830042976228,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,30,30.0
876,59.18648132904573,165511.70987565562,80.49222198784372,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,38,38.0
877,49.77136364667759,100144.10315257176,61.244570740394366,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,8,8.0
878,69.57792172321449,211332.80674799887,118.0279543762468,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,15,15.0
880,74.07175037139511,239461.75805487912,132.91894858202457,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,27,27.0
