,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
859,859,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,195686.73522870144,122.71518436811665,149.71524255494353,47.021989528795814,5.576296075484199
860,860,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,113213.09188076456,94.690995785852,87.24413428863926,47.021989528795814,79.9962484550951
861,861,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,120889.61779792,103.0197647534376,90.07138641941307,47.021989528795814,145.25259521727003
862,862,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,124685.5279767325,99.67077775068422,94.2183327247622,47.021989528795814,136.1058656809947
863,863,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,92149.47144326568,91.93907444348564,73.24576388183121,47.021989528795814,131.57410831504248
864,864,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,201848.10551509538,120.86222294167145,147.9788419291411,47.021989528795814,68.64211784388634
865,865,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,412071.5773003207,180.79006474108283,291.57224559009563,47.021989528795814,91.0073617383592
866,866,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203364.40807856203,113.16670666825908,149.7118006432029,47.021989528795814,133.89846460606122
867,867,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,344400.7077977211,159.18685617228869,238.86098820241008,47.021989528795814,14.447964738867128
868,868,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,356936.67046797095,168.12854121837418,248.95788520507787,47.021989528795814,0.0
869,869,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,159911.14663052163,105.20490210665716,111.81559960271991,47.021989528795814,0.0
870,870,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,44963.232932111525,69.22080156806456,28.20551525305933,47.021989528795814,0.0
871,871,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,192935.76645391036,116.09406211800079,144.02962948800956,47.021989528795814,7.670082296742468
872,872,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,204791.77642488907,119.64506664588907,154.69310293342087,47.021989528795814,0.0
873,873,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,352566.64576353726,161.4586170985911,245.9379938478874,47.021989528795814,7.395021423850152
874,874,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,329361.4579870788,144.40418211937177,224.67206056814143,47.021989528795814,129.14745792266012
875,875,sex_female,Urbanity_Rural,Size_3,age_76_85,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,105251.70969357838,95.48487072607405,73.80371263952051,47.021989528795814,142.0093053550508
876,876,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,204030.85291997442,118.2580960646508,158.42166166189398,47.021989528795814,0.0
877,877,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,357975.4745853659,175.19247907592782,260.773007829109,47.021989528795814,75.420000286011
878,878,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,368674.1269309954,168.9443862895537,260.4733936857998,47.021989528795814,128.66424663941018
879,879,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,354950.55883307266,159.20483747730538,253.56941343914383,47.021989528795814,0.0
880,880,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,83427.01196719322,90.6025482893379,66.59193539651585,47.021989528795814,73.3707048678846
881,881,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,372393.4241261579,166.5810368203286,260.2334667260958,47.021989528795814,39.31167343564918
882,882,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,214747.46879138442,124.13662944707096,160.6613291770276,47.021989528795814,78.51365223553117
883,883,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,210247.41741926965,127.5855867050381,155.66608085449215,47.021989528795814,21.847535607926027
884,884,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,368195.26777443313,164.63335429359478,242.75634414941413,47.021989528795814,87.32815839960107
885,885,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,126266.76088148716,103.55285062032353,94.052602677659,47.021989528795814,136.1058656809947
886,886,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,206656.04479857362,123.49211880277565,160.36671271812324,47.021989528795814,0.0
887,887,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,91925.09177967066,89.50206778602798,70.45848155675586,47.021989528795814,26.576122631924306
888,888,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369799.7382836994,158.82740003293466,264.95680826416026,47.021989528795814,16.613317641275003
889,889,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,212555.4239868005,125.80187231076864,153.0448142667257,47.021989528795814,21.847535607926027
890,890,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,137141.28812177054,102.91036960372877,106.84781110593865,47.021989528795814,0.0
891,891,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,370216.9187684077,167.68034964038088,255.86780613698517,47.021989528795814,21.572474735033712
892,892,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,366771.3300905929,173.43142477079758,261.58169892786657,47.021989528795814,23.66626095629199
893,893,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,72944.11536290508,82.05513213360021,57.327656874745344,47.021989528795814,12.398669320740726
894,894,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,197566.38372763887,120.82541679040148,145.32957348899353,47.021989528795814,0.0
895,895,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,313477.3146393674,138.44848396557643,208.219490337412,47.021989528795814,9.972018928358347
896,896,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,196845.7603335536,114.74628914595371,143.22799398184253,47.021989528795814,73.60127493764504
897,897,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,411149.65022337495,173.4214904409635,285.8589512681318,47.021989528795814,91.0073617383592
898,898,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360550.47698099655,174.92199914853725,249.9835951391611,47.021989528795814,70.4608431922523
899,899,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,371309.4107318165,177.3389743937144,259.9828142989903,47.021989528795814,126.5704604181519
900,900,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,108853.87397912887,94.94230814711271,76.40861729794453,47.021989528795814,0.0
901,901,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,432506.93439410604,183.1983051643625,303.16323420195346,47.021989528795814,0.0
902,902,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,124905.0551572241,93.7347555038884,90.67594798417964,47.021989528795814,0.0
903,903,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,375666.3419455852,165.88444414312187,260.9220064107232,47.021989528795814,14.519531420016737
904,904,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,361787.12363656115,162.8529632243074,249.00742060763812,47.021989528795814,128.66424663941018
905,905,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,129219.46398145474,97.36750237636915,97.83882882216065,47.021989528795814,26.148722904117832
906,906,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,115279.21026310287,90.23850080738085,90.14525609829286,47.021989528795814,0.0
907,907,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,428977.6911143243,185.34482603235585,299.7831594550844,47.021989528795814,0.0
908,908,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,433607.12660715356,179.67859507076722,298.8436473949529,47.021989528795814,0.0
909,909,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,414924.6683605096,177.63358970765162,286.82418547095705,47.021989528795814,144.25160809175838
910,910,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,377788.4957658626,167.36165855577278,265.012609264602,47.021989528795814,25.479513739458586
911,911,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,342975.4598077298,152.3122354907881,232.76152692355063,47.021989528795814,25.9627250227085
912,912,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,368551.9660440418,169.1834234690186,267.2006034294615,47.021989528795814,126.5704604181519
913,913,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,368761.08216218743,160.42867432950453,263.48850091429136,47.021989528795814,23.66626095629199
914,914,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,110028.61493989617,89.81957898036416,83.69103857023553,47.021989528795814,87.04919177011203
915,915,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,367299.36359866546,166.8983131060264,258.6246844294209,47.021989528795814,20.035187915480925
916,916,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,206850.17505053995,125.584509661111,152.1068805113576,47.021989528795814,0.0
917,917,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,92850.75182620576,92.17278663364527,72.36717983099072,47.021989528795814,22.413708009916263
918,918,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369473.1553066615,163.78311097113183,268.2679806025984,47.021989528795814,16.613317641275003
919,919,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,355803.93447314185,173.61534585577266,242.43916500671764,47.021989528795814,0.0
920,920,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,317992.2858283484,146.707215424821,220.86474287465128,47.021989528795814,70.94405447550221
921,921,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,108529.43408463732,96.92151986700436,87.09601865120142,47.021989528795814,33.3485325088496
922,922,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,366948.2929663673,165.13451421169736,259.2180726948814,47.021989528795814,0.0
923,923,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,344761.12194123236,148.61842947076678,237.48446280828816,47.021989528795814,0.0
924,924,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,330561.04642220016,148.86647283886043,218.72186570238352,47.021989528795814,24.149472239541915
925,925,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,362328.24284253037,162.88742023721517,250.72930582937943,47.021989528795814,0.0
926,926,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,370117.46153631853,169.6998929855714,266.8068278685988,47.021989528795814,41.40545965690745
927,927,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369053.7436579937,166.57732787703762,265.79754102492944,47.021989528795814,41.40545965690745
928,928,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,362821.815342804,160.66922533194898,254.69094185936228,47.021989528795814,133.6234037331689
929,929,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,371995.32789357094,164.6495346012195,261.11957246337096,47.021989528795814,21.572474735033712
930,930,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,81258.91632598914,88.57066687268896,62.80840897385666,47.021989528795814,80.42364818290157
931,931,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,232111.58887844734,130.7718588238077,178.90278356894333,47.021989528795814,0.0
932,932,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,379398.2199057777,172.2128954486697,273.7011040816359,47.021989528795814,25.479513739458586
933,933,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,132986.6727040891,101.23265258787724,100.91550481544078,47.021989528795814,42.06786231731837
934,934,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,130811.09967401877,103.02738332481756,102.48028238047968,47.021989528795814,42.06786231731837
935,935,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,344991.7081321681,163.2596139269329,244.48374898332276,47.021989528795814,14.447964738867128
936,936,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,348330.877428255,162.43701360212646,243.33780766179345,47.021989528795814,9.488807645108421
937,937,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,207571.10651481664,120.13849067718584,154.38202842806376,47.021989528795814,0.0
938,938,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,209295.08221019476,130.58405035433873,155.08970945704843,47.021989528795814,0.0
939,939,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,119964.55315991321,106.08638302371209,92.05704954637501,47.021989528795814,0.0
940,940,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369168.1269755818,175.8676633994791,258.6561524354098,47.021989528795814,41.40545965690745
941,941,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,91664.27093949966,92.77075535291657,61.25808516847093,47.021989528795814,51.42407620300017
942,942,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,225436.90517369012,125.90101450950691,163.0180452884179,47.021989528795814,0.0
943,943,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,230239.6371370018,118.75936740787355,172.18331986840684,47.021989528795814,0.0
944,944,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,111792.59491827412,88.7553547772563,84.12011832798441,47.021989528795814,0.0
945,945,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,90269.44926853846,90.6055382244663,62.28671351570384,47.021989528795814,136.5890769642446
946,946,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,440810.5743329586,177.51135061003154,311.9386739168982,47.021989528795814,0.0
947,947,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,176311.70977141405,115.84061131067092,121.09183795336081,47.021989528795814,20.236960669917682
948,948,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,95460.56773327435,92.68735194171823,65.03943314345685,47.021989528795814,49.330289981741906
949,949,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,173907.6499059602,108.71034417456288,123.32982088786846,47.021989528795814,132.2878896680529
950,950,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,382267.8061672686,168.44392507959964,262.00574495131093,47.021989528795814,25.479513739458586
