,Electricity,Income,Water,e_AC,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
780,102.97121521986311,336260.71834381786,187.6514604486603,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,15,15.0
781,103.40465670269379,341299.14626278717,186.4408892252665,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,2,2.0
782,84.35725770863017,191341.49254525962,110.5302800336739,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,10,10.0
783,74.3163147462992,168737.7395435915,106.97916751783772,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,3,3.0
784,118.23019852247737,400076.33699161216,240.54284754322953,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,29,29.0
785,73.44860531486619,164088.08180520573,107.38785464954212,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_male,Urbanity_Urban,,,10,10.0
786,121.09511565838042,406067.41185501096,241.33696767859482,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Urban,,,3,3.0
787,80.88584618754582,189262.37770655515,114.77803931583689,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,8,8.0
788,120.63156359726378,394631.43392007117,238.91797516388812,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_8,sex_male,Urbanity_Urban,,,17,17.0
789,91.12542574060159,247675.15297013122,155.58462801846122,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,15,15.0
790,86.5486440472557,222732.6077275701,140.8641417713563,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,5,5.0
791,65.82579896811986,135590.766566806,87.97797901866443,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,1,1.0
792,84.68219778941713,233025.93416749392,144.6977125765834,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
793,59.948383110708725,90794.69637900213,59.54192859831934,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,12,12.0
794,108.6745557222333,386723.42313611705,219.75000143266558,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_10,sex_male,Urbanity_Rural,,,12,12.0
795,76.84860755735703,205651.0119944532,131.24443692459002,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
797,115.49709451614471,375370.9630400022,227.4786321780837,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,12,12.0
798,77.40679746090407,206100.5464572624,131.70394149118744,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,48,48.0
799,78.59459333072834,207654.36119631366,132.4581453019212,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,41,41.0
800,87.69715718757432,223937.0997570975,140.37386687406612,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
801,121.97550254040415,396879.83911520435,227.48592740370046,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_5,sex_male,Urbanity_Urban,,,5,5.0
802,69.47541286842734,181860.9426240968,104.86631972384681,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,16,16.0
803,60.81286598180411,108340.74105957973,71.41076638687272,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
804,67.15752228770464,110880.27114928773,70.70210239327965,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,15,15.0
805,59.090410501857015,108186.47509458584,71.05564036442878,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
810,114.2417417746017,379514.42964595,226.0584549106166,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,15,15.0
811,62.3231383357987,105154.53647158561,68.98515916779488,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
813,58.32367396723333,83278.49005807702,55.94889226229919,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
814,61.82568950712336,97620.17485979847,64.29353138249876,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
815,113.26852795007758,367404.8318759068,216.07101561689225,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
817,91.60859093419944,238006.7083653175,155.3093815863125,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,5,5.0
818,84.0208539470493,230374.25156193468,146.34561189503702,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,6,6.0
819,85.85633070434068,235581.31775321648,143.64278884744834,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,16,16.0
822,74.09659637076341,180968.1457388621,103.78919016361154,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,13,13.0
823,58.732736063884296,116739.5415106512,78.82015065112994,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
824,81.6187696250549,212937.65964186148,131.96408510641098,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,27,27.0
825,104.06738203177369,346602.426671308,206.6160683488873,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
826,65.51348158944998,120239.12630676995,77.88016912683788,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,14,14.0
827,84.3117630417395,212323.303981765,139.39975615778974,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,5,5.0
830,77.74316355729754,193969.84284820265,119.49986288974193,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,4,4.0
831,64.25719643577555,156962.53139839802,92.20096765992186,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,2,2.0
832,59.71606411746201,103784.70979844553,58.43949168610541,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
834,66.90579241836274,126027.36083422195,82.14450901814415,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
837,81.96559311220405,225914.0565217719,144.40162848221075,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,3,3.0
839,110.7145903227365,330021.72840404545,180.08779434621835,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,30,30.0
841,106.22020956371188,348449.346349361,206.41492655164362,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,2,2.0
842,87.2332751913978,222004.1957850495,137.6105539139307,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,19,19.0
843,115.88633319615812,364475.6262115068,225.19070315721572,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_College,Size_5,sex_male,Urbanity_Urban,,,32,32.0
844,88.4156630526817,214963.49554270293,136.94966367309337,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,7,7.0
845,98.66594628705603,330547.7817582393,188.96369356825474,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,2,2.0
846,113.72933125587973,370584.1931160074,222.20704763815363,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
848,111.58918208726908,369223.54430938687,214.20332405551653,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,9,9.0
850,66.27671985036241,165905.05528194163,95.60067634362133,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,8,8.0
851,68.57776570359927,104556.24946250283,66.80806756894286,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,12,12.0
852,59.12639015514532,70484.99453242554,46.35356032147503,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,4,4.0
853,111.83577940050961,350203.89950173424,206.15759127024376,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,4,4.0
855,120.03546948686947,376131.2487552106,228.27102800103395,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,13,13.0
856,64.67908586083283,129640.90007206213,85.90321225569808,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,5,5.0
858,114.32378963986807,381893.91790358716,224.81732999602534,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,8,8.0
860,116.87048232805142,431845.97936089116,247.61780932590855,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_7,sex_female,Urbanity_Rural,,,13,13.0
861,107.04989135981182,372615.9111472581,209.8410439766727,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Rural,,,13,13.0
863,74.69101477074868,161478.0978019383,102.99497463146211,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,9,9.0
866,116.58875964969386,381032.0915963879,223.28482664833797,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,9,9.0
867,105.52997960093036,363118.93781951227,219.289432755713,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,15,15.0
868,64.78351784714567,116328.81416544793,76.24505170411739,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,7,7.0
869,60.865313281716396,82020.17965687219,52.95760798294149,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
871,86.56113123869028,206047.9613967379,128.64879835407027,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
872,75.17908867884249,182102.06025620693,110.71364992555948,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,12,12.0
873,110.3560845881042,364463.5869203336,222.18539081465846,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,38,38.0
875,115.80452317672251,370811.1225948589,219.56042973675912,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,7,7.0
876,123.69775400946288,425532.2669040924,251.53988695058715,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,4,4.0
877,56.35943795025071,86400.11489360323,50.34443771019728,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
878,45.37647436731708,56316.787902559874,29.600211371535476,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
880,69.46197730796207,130324.83504123945,84.22861348290395,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
882,85.53660299364626,239382.6789027665,154.3759636749337,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,35,35.0
883,85.77636130986758,224810.00586297,138.59474381136067,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
884,75.82563842581432,187036.85023763528,110.20376587417472,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,12,12.0
885,112.34079560212774,348488.2842745541,207.19346677061523,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,33,33.0
886,58.05244866665622,85956.27240595217,56.261188313415396,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
889,59.90470924468375,100587.44854472195,68.59306359036965,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
890,123.11841948864966,414799.5405695592,242.0973199431717,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,11,11.0
891,75.74211081547114,210724.9353695149,130.86490078345943,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
892,88.04373475292316,212398.08142839,134.50822763284654,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
893,113.65626528397556,368616.1615751486,215.0161819538819,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,32,32.0
894,101.4895572937636,357470.158398275,208.68352701651142,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,22,22.0
895,108.40327706179377,366003.04103918397,214.2447700085601,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,17,17.0
896,110.80499480095385,350980.2178867024,211.82259005909157,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,25,25.0
897,111.15416784911997,352632.8582124208,212.33182303192348,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,28,28.0
898,66.91146213057232,101176.87386172764,64.62987073940724,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
899,114.56626772246393,362550.12369821174,216.14816855952878,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,3,3.0
900,81.31053180815427,216612.44524329735,137.202559589251,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
901,83.40474845568039,230404.6584485081,141.96952459749986,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,11,11.0
902,112.86998523510087,354606.645160136,214.3577569435872,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,25,25.0
903,70.60382368814027,178076.24262546087,103.3696548972062,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,5,5.0
904,90.48997567507813,218313.98035042852,137.7468882162629,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,21,21.0
905,70.36826503186218,139887.35428174533,91.96935461725388,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,7,7.0
906,65.97906770075797,119791.52676360164,79.90568587000166,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
907,53.12520845280855,89426.75783068662,51.212705949430195,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
908,61.78261150141715,107315.7879797408,72.48254725202109,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
909,75.02063369313571,187289.29018315152,118.92631306725765,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
911,52.67174992771091,51638.37926836764,27.611578720289646,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
912,85.83010821483244,219226.0080531207,138.48856613454555,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,23,23.0
914,71.42144918381821,167127.42752380026,97.2547533151616,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,9,9.0
917,51.33592821892355,66946.04048115251,43.524803901232325,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
918,84.25515497876322,213679.29384804945,132.284917518087,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
919,50.35510874708762,59153.25682066532,31.046858293275246,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
920,119.14997700573832,361130.9122544366,214.89606199473346,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,35,35.0
921,107.74234446274298,359381.2842331087,214.11813454543358,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,19,19.0
922,106.19451408190432,362863.4886971695,207.61800113015462,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Rural,,,22,22.0
924,114.26187948337096,369711.0642401503,222.78120536923674,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,8,8.0
925,113.40106414717354,374572.64144413546,227.29090469191567,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,34,34.0
927,82.08119450570886,203593.5280143989,131.84064269239997,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,37,37.0
929,63.90391147185668,111176.51843255412,74.53286962529596,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,8,8.0
930,116.75123639697937,407344.70832681406,241.3586656202643,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,29,29.0
