,Family_Size,HH_head_Sex,HH_head_Age,Education,Electricity_expenditure,Water_expenditure,Total_Family_Income,Urbanity
32574,6.0,1,33,3.0,3600,2220,40247.666666666664,0
32575,5.0,1,36,3.0,5730,5880,38629.666666666664,0
32576,5.0,2,79,1.0,0,240,13540.833333333334,0
32577,7.5,1,59,1.0,2952,120,25275.0,0
32578,2.0,1,56,1.0,0,60,6660.0,0
32579,3.5,2,55,1.0,0,60,6888.333333333333,0
32585,2.5,1,34,1.0,3528,2220,14732.833333333334,0
32586,4.0,1,47,1.0,3300,1080,19116.166666666668,0
32587,4.0,2,52,1.0,1080,2202,14325.666666666666,0
32588,3.5,1,44,1.0,5694,1800,15525.333333333334,0
32589,1.5,2,57,5.0,3936,2514,38931.333333333336,0
32590,2.0,1,69,1.0,0,474,4164.333333333333,0
32591,4.0,1,63,1.0,3600,2538,12754.833333333334,0
32592,4.0,1,41,1.0,1650,2094,12285.166666666666,0
32593,7.5,1,46,2.0,9600,9468,54366.666666666664,0
32594,3.5,2,44,2.0,1200,1080,7670.0,0
32595,3.0,2,44,3.0,300,1260,10842.5,0
32596,4.0,1,70,1.0,924,2466,7772.166666666667,0
32597,6.0,1,40,1.0,0,450,9156.5,0
32599,8.0,1,53,4.0,8802,5406,59772.166666666664,0
32600,5.0,1,34,3.0,4500,3780,33058.0,0
32601,4.0,1,47,3.0,3660,3600,27125.0,0
32602,6.0,1,35,2.0,2400,180,13659.833333333334,0
32604,2.0,1,66,2.0,402,2220,29908.0,0
32607,2.5,2,61,1.0,0,588,11973.666666666666,0
32608,2.0,1,22,2.0,1200,2700,23086.333333333332,0
32609,5.0,1,46,1.0,2934,2910,18472.666666666668,0
32610,3.0,1,51,2.0,0,546,5042.833333333333,0
32611,8.0,1,30,1.0,1800,540,13967.5,0
32612,6.5,1,47,1.0,300,1380,9577.333333333334,0
32613,5.0,2,64,1.0,1800,900,11111.333333333334,0
32614,6.0,1,66,1.0,2184,60,14528.666666666666,0
32615,3.5,1,62,1.0,2850,2700,13934.166666666666,0
32616,4.0,1,38,1.0,1980,1842,12906.5,0
32617,3.0,1,54,1.0,3000,3000,13997.333333333334,0
32618,7.0,2,57,4.0,9600,4800,54003.5,0
32619,3.0,2,60,2.0,1602,1200,29219.166666666668,0
32620,4.0,1,38,2.0,2700,1200,21498.0,0
32621,4.0,1,52,1.0,4800,1200,32638.0,0
32622,4.0,1,52,1.0,4200,2400,25624.666666666668,0
32623,4.0,1,60,3.0,2580,1200,13578.0,0
32624,3.0,1,43,2.0,1500,1710,10800.0,0
32625,3.0,1,66,2.0,900,2220,13591.666666666666,0
32626,7.0,2,37,2.0,3300,1500,29266.0,0
32627,7.5,1,42,2.0,6300,1110,29515.833333333332,0
32628,7.5,1,43,1.0,3300,2280,18785.666666666668,0
32629,5.5,1,41,2.0,10032,6900,25506.666666666668,0
32630,4.5,1,46,1.0,2100,1620,12890.0,0
32634,3.5,1,48,1.0,2040,270,11481.166666666666,0
32636,4.0,1,34,1.0,744,1200,8507.0,0
32639,8.0,1,44,1.0,720,600,22000.5,0
32640,3.5,1,53,1.0,3780,900,17311.333333333332,0
32642,5.0,1,55,1.0,2088,360,15126.666666666666,0
32654,5.0,1,37,1.0,0,60,8154.166666666667,0
32656,5.0,1,51,2.0,2784,180,23660.0,0
32657,5.0,1,45,2.0,0,180,8851.666666666666,0
32658,3.5,1,63,2.0,3960,180,10590.833333333334,0
32659,8.0,1,48,1.0,180,180,12265.166666666666,0
32660,3.0,2,61,2.0,3792,180,34044.833333333336,0
32661,5.5,2,47,2.0,0,180,7984.0,0
32662,6.0,1,51,1.0,0,90,11489.333333333334,0
32663,2.0,1,67,1.0,2154,180,7028.833333333333,0
32664,2.0,1,38,1.0,0,120,4310.333333333333,0
32665,3.0,2,80,1.0,402,180,8481.166666666666,0
32666,5.0,1,32,3.0,3300,180,28863.833333333332,0
32667,4.5,1,49,2.0,5400,300,25170.5,0
32668,6.5,1,52,2.0,5880,420,18492.666666666668,0
32670,6.0,1,40,1.0,4200,420,9077.833333333334,0
32672,4.0,1,35,2.0,0,420,6250.0,0
32673,5.0,1,35,1.0,0,348,6418.5,0
32674,7.0,1,51,2.0,3210,1110,48712.166666666664,0
32677,6.0,1,43,3.0,6000,1674,18590.333333333332,0
32679,2.0,1,68,1.0,3900,2250,9441.666666666666,0
32680,4.5,1,54,1.0,1290,720,12609.666666666666,0
32681,2.0,2,54,1.0,4800,1920,19421.666666666668,0
32682,2.0,1,61,1.0,966,1800,7943.333333333333,0
32683,3.0,2,57,1.0,720,720,6633.333333333333,0
32685,2.5,1,58,2.0,9000,3000,32210.0,0
32687,2.5,1,62,1.0,252,672,5737.333333333333,0
32688,9.0,2,60,1.0,2400,1320,53833.166666666664,0
32689,2.0,1,31,2.0,1500,678,14659.666666666666,0
32690,3.0,1,29,2.0,870,480,13460.0,0
32691,6.0,1,36,2.0,2400,240,32216.666666666668,0
32692,3.0,2,47,1.0,2100,720,12763.666666666666,0
32693,4.0,1,50,1.0,3300,720,23731.166666666668,0
32694,6.0,1,44,2.0,1896,720,30547.666666666668,0
32695,6.0,1,31,1.0,1800,780,17842.5,0
32696,2.0,1,31,2.0,900,720,12933.333333333334,0
32697,11.0,1,43,1.0,1920,1398,35764.333333333336,0
32698,8.0,2,48,2.0,4290,480,37126.0,0
32699,3.5,1,32,2.0,1200,780,16201.333333333334,0
32700,3.5,1,45,2.0,1800,930,22413.333333333332,0
32701,2.5,1,50,3.0,3516,1320,22986.666666666668,0
32702,5.0,1,55,1.0,2160,582,29676.0,0
32703,4.5,1,29,2.0,7200,1200,44323.333333333336,0
32704,10.5,1,64,1.0,2082,3462,38432.833333333336,0
32705,5.0,1,35,3.0,2706,2010,34182.333333333336,0
32707,1.5,2,60,1.0,3000,1800,11221.0,1
32708,6.5,1,60,5.0,6000,3000,31266.666666666668,1
32709,5.0,2,50,1.0,600,1800,14354.333333333334,1
32710,6.0,1,36,2.0,900,1800,11970.666666666666,1
32711,4.0,2,43,4.0,7200,4800,37666.666666666664,1
32712,2.5,1,62,1.0,1260,1200,11556.666666666666,1
32714,4.0,1,34,2.0,1200,1080,16243.333333333334,1
32715,5.0,1,30,1.0,1200,1350,11286.666666666666,1
32716,3.0,1,27,5.0,1200,1200,15503.333333333334,1
32717,4.0,1,28,4.0,7800,2700,38250.0,1
32718,9.0,2,42,3.0,5400,3300,31633.333333333332,1
32719,3.0,1,37,4.0,6258,1800,46512.0,1
32720,6.0,2,75,1.0,10800,300,59958.0,1
32721,3.0,2,85,1.0,8820,912,28287.5,1
32722,1.0,1,83,1.0,1500,300,8875.666666666666,1
32723,4.5,1,27,2.0,1800,216,27822.166666666668,1
32726,4.0,1,50,3.0,12180,1140,42793.333333333336,1
32727,7.0,1,58,2.0,2400,1242,35628.5,1
32728,1.0,2,55,1.0,1200,780,6633.333333333333,1
32729,4.0,1,52,1.0,0,960,11796.833333333334,1
32736,5.0,1,37,2.0,3090,2520,28344.333333333332,0
32742,5.5,1,38,3.0,4788,1680,25762.166666666668,0
32743,5.0,1,45,1.0,2724,672,19642.0,0
32744,2.0,2,64,1.0,1320,336,8905.333333333334,0
32746,2.0,1,53,1.0,2520,1176,11909.5,0
32747,3.0,1,22,2.0,750,1008,12016.666666666666,0
32748,5.0,1,42,3.0,2880,2400,28215.333333333332,1
32750,3.5,2,25,4.0,3300,2100,32335.0,1
32751,3.0,2,52,4.0,4950,1404,42466.666666666664,1
32754,5.0,1,52,4.0,11400,2022,26875.833333333332,1
32756,5.5,1,52,1.0,5916,2700,19920.0,1
32757,5.0,1,62,1.0,4800,1800,21508.333333333332,1
32758,5.0,1,28,1.0,3900,2400,18959.666666666668,1
32760,6.0,1,40,3.0,10920,3600,43065.0,1
32761,6.5,1,34,1.0,6870,2538,42404.5,1
32763,8.0,1,56,2.0,12078,1800,46829.666666666664,1
32764,5.0,1,30,2.0,3000,1800,17460.833333333332,1
32765,2.5,2,56,1.0,6960,2700,21865.666666666668,1
32768,3.0,1,32,3.0,4020,2400,22535.666666666668,1
32769,2.0,1,46,2.0,3240,1056,18217.333333333332,1
32770,5.0,1,34,2.0,2580,1800,24794.166666666668,1
32771,4.0,1,27,2.0,2820,1950,20465.0,1
32772,2.0,1,28,2.0,2910,1500,26055.0,1
32777,7.0,1,37,4.0,4200,1200,27963.666666666668,1
32778,4.0,2,74,1.0,10800,4200,47208.833333333336,1
32779,6.0,1,49,3.0,1110,780,32316.666666666668,1
32780,5.5,1,43,1.0,2100,960,26750.333333333332,1
32782,3.0,1,47,1.0,2400,720,26211.666666666668,1
32783,7.0,1,35,1.0,0,360,19848.666666666668,1
32784,7.0,1,32,1.0,1200,1800,12551.666666666666,1
32786,6.0,1,50,1.0,2982,1080,39245.833333333336,1
32787,8.0,1,33,2.0,1020,2340,30023.0,1
32788,5.0,1,30,1.0,2142,1800,18830.666666666668,0
32789,6.0,1,53,2.0,2760,3384,30739.833333333332,0
32790,5.5,1,57,3.0,30162,3000,53252.333333333336,0
32791,4.0,1,80,1.0,6126,1800,32532.666666666668,0
32792,1.0,2,59,2.0,2742,1500,25888.666666666668,0
32793,3.5,2,68,1.0,18756,2400,44609.666666666664,0
32795,2.0,1,54,2.0,3144,1800,20549.333333333332,0
32796,3.0,1,56,1.0,4980,1692,36291.833333333336,0
32797,4.0,1,43,3.0,5856,1620,23868.666666666668,0
32799,1.0,1,73,1.0,2820,1800,36355.666666666664,0
32801,7.0,1,39,3.0,1122,1800,37514.333333333336,0
32802,4.5,1,64,1.0,1800,1200,25808.333333333332,0
32803,2.0,2,33,4.0,13680,5580,37094.0,0
32804,5.0,1,43,2.0,0,1620,13777.666666666666,0
32807,3.0,1,56,4.0,22200,3000,48232.666666666664,0
32810,4.0,1,73,1.0,1980,3840,20438.333333333332,0
32813,5.5,1,52,2.0,5658,2052,42891.666666666664,0
32814,1.0,2,72,1.0,1500,1008,12558.666666666666,0
32815,4.0,1,54,3.0,5400,2100,27182.166666666668,0
32817,5.5,1,48,4.0,15000,6300,40368.166666666664,0
32818,5.0,1,51,5.0,6600,3000,32698.166666666668,0
32839,8.5,1,54,4.0,6000,3000,29523.333333333332,0
32840,2.0,1,50,1.0,1368,1200,15856.666666666666,0
32841,6.5,1,30,2.0,600,1800,14065.333333333334,0
32842,2.5,1,34,2.0,1980,1500,13028.333333333334,0
32843,5.0,1,30,1.0,1800,1500,8755.0,0
32844,2.0,1,74,1.0,2166,1446,14766.666666666666,0
32845,7.0,1,40,1.0,3414,738,16483.333333333332,0
32846,2.0,1,40,2.0,3534,1650,18085.333333333332,0
32847,4.5,1,43,2.0,1728,1200,26967.333333333332,0
32848,7.0,1,39,3.0,1728,1230,13111.333333333334,0
32849,5.0,1,40,1.0,2508,1668,17093.333333333332,0
32855,3.0,1,35,2.0,600,960,29521.166666666668,0
32857,7.5,1,37,2.0,0,720,28332.166666666668,0
32858,5.0,1,50,1.0,2400,960,31491.333333333332,0
32861,6.5,1,50,1.0,0,480,28905.333333333332,0
32862,4.0,1,25,2.0,0,900,19639.0,0
32863,6.0,1,54,1.0,1230,1296,19118.5,0
32864,4.0,1,60,2.0,4020,1680,30082.5,0
32865,5.0,1,65,1.0,600,1140,16329.333333333334,1
32866,2.0,1,70,1.0,2700,1020,10441.5,1
32867,5.0,1,30,2.0,2700,1242,18096.666666666668,1
32868,5.0,1,50,2.0,2100,1500,31421.0,1
32869,3.0,1,63,1.0,1800,1200,12896.666666666666,1
32870,4.0,2,49,1.0,1140,1020,10945.333333333334,1
32872,2.0,2,59,1.0,900,960,11489.0,1
32873,4.0,1,56,2.0,3300,1800,30256.666666666668,1
32874,3.0,1,31,3.0,5070,1980,31013.0,1
32875,6.0,1,59,2.0,1980,900,23954.333333333332,1
32876,3.0,1,76,1.0,14400,3150,36859.333333333336,1
32877,6.5,1,42,2.0,0,1260,18274.333333333332,1
32878,5.5,1,64,2.0,5400,4200,30538.5,1
32879,2.5,2,51,1.0,12600,3600,32317.5,1
32880,3.5,1,32,3.0,3600,1404,19628.666666666668,1
32881,5.0,1,34,2.0,1320,720,10923.166666666666,1
32883,5.0,1,34,2.0,6060,2700,44100.0,1
32884,5.0,2,52,2.0,5520,516,34625.666666666664,1
32885,3.0,1,41,2.0,2700,1200,18011.0,1
32886,5.0,1,53,1.0,4200,1200,19901.666666666668,1
32887,4.0,1,69,1.0,4776,2100,18976.333333333332,1
32888,6.0,1,46,1.0,1440,1326,19130.666666666668,0
32889,9.0,1,39,1.0,840,1500,14363.333333333334,0
32890,3.0,1,43,2.0,2100,1980,16283.333333333334,0
32891,9.5,1,40,1.0,7020,2880,31208.0,0
32892,2.0,1,50,3.0,12600,1200,26816.666666666668,0
32894,2.0,2,64,3.0,1500,1320,12753.333333333334,0
32895,5.0,1,65,2.0,15600,7200,42920.833333333336,0
32898,3.5,1,33,2.0,1560,300,17175.0,1
32901,11.0,2,61,1.0,5580,600,54252.0,1
32902,2.0,2,68,1.0,7854,1380,43176.666666666664,1
32903,2.0,1,34,2.0,2400,312,21060.0,1
32904,3.0,2,50,2.0,3600,2184,25975.0,1
32905,11.0,1,60,1.0,3000,4008,28608.333333333332,1
32906,5.0,1,50,1.0,6600,3180,51089.333333333336,1
32907,3.0,1,37,2.0,2400,2196,19366.666666666668,1
32908,9.0,1,47,2.0,1500,8934,25033.333333333332,1
32909,5.0,1,52,4.0,16500,5418,58037.5,1
32910,5.0,1,41,1.0,8568,3300,24573.333333333332,1
32913,1.0,2,60,1.0,1200,234,8692.166666666666,1
32914,4.0,1,58,2.0,2700,1602,24032.166666666668,1
32916,4.0,1,39,4.0,16800,7200,45503.333333333336,1
32919,8.5,1,59,1.0,1950,1800,17583.333333333332,1
32921,3.0,1,56,1.0,5040,1980,25768.5,1
32922,5.0,2,58,1.0,1140,1260,13914.333333333334,1
32923,5.5,1,63,1.0,2400,2280,25238.333333333332,1
32924,8.0,1,40,1.0,1812,2820,20802.5,1
32925,2.0,1,22,2.0,660,1440,8433.333333333334,1
32926,5.0,1,23,2.0,1440,540,12753.333333333334,1
32927,5.0,1,56,3.0,7500,3390,44680.833333333336,1
32929,7.5,1,40,1.0,1140,2700,38728.0,1
32931,8.0,1,25,1.0,2100,1800,17471.666666666668,1
32933,7.5,1,35,2.0,4800,3000,24297.333333333332,1
32935,4.0,1,60,5.0,12000,3900,50692.0,1
32936,6.0,1,50,2.0,6000,4200,28631.166666666668,1
32937,5.0,1,62,2.0,7800,2400,43632.166666666664,1
32938,5.0,1,35,4.0,18600,5700,48100.0,1
32939,8.0,2,46,2.0,3600,2172,39855.333333333336,1
32940,11.0,1,71,2.0,2100,2400,16913.333333333332,1
32941,3.0,1,48,1.0,2700,2760,12590.0,1
32942,10.0,1,56,4.0,4410,4920,51540.0,1
32943,6.0,1,50,2.0,1200,540,17318.666666666668,1
32944,6.0,1,43,3.0,5100,3000,28450.0,1
32945,6.0,1,44,3.0,10800,3960,47390.0,1
32946,8.0,1,45,1.0,1830,1440,19958.333333333332,1
32947,2.0,1,58,1.0,900,1044,22915.666666666668,1
32949,4.5,1,30,2.0,3300,696,15955.833333333334,0
32950,8.0,1,57,1.0,0,720,13092.666666666666,0
32951,4.0,2,21,1.0,900,1800,14585.166666666666,0
32952,4.5,1,60,1.0,19800,2880,52990.0,0
32953,7.0,1,72,1.0,0,6360,26521.333333333332,0
32954,4.0,2,29,1.0,4506,6360,34353.333333333336,0
32956,6.5,1,51,1.0,1080,2340,16163.666666666666,0
32958,5.0,1,30,2.0,0,5460,18268.0,0
32959,3.0,1,56,2.0,3720,1800,21106.333333333332,0
32962,5.5,1,46,1.0,0,3120,25606.0,0
32966,2.0,1,41,2.0,2700,900,12789.166666666666,1
32967,4.0,1,34,2.0,4500,1602,56495.666666666664,1
32969,8.0,1,61,1.0,4200,3720,37239.166666666664,1
32970,9.5,1,56,2.0,14400,2022,54605.0,1
32972,5.0,1,55,1.0,5454,4998,30910.0,1
32973,3.0,1,27,2.0,2436,1620,27743.333333333332,1
32974,6.0,1,37,1.0,2400,2700,21688.5,1
32975,3.0,1,41,1.0,2400,1920,17233.333333333332,1
32976,4.0,1,32,3.0,1920,942,20520.5,1
32980,3.0,1,68,1.0,9000,3720,33649.666666666664,1
32981,4.0,1,28,3.0,7800,2700,24889.833333333332,1
32982,3.0,1,35,1.0,6900,2226,31175.833333333332,1
32984,4.5,1,52,2.0,5988,2442,20038.666666666668,1
32985,6.0,1,60,2.0,3600,2652,23691.666666666668,1
32986,5.0,1,34,3.0,5610,3300,27364.666666666668,1
32987,5.0,1,34,2.0,4080,1488,20582.666666666668,1
32989,5.0,1,44,2.0,5100,3900,29762.833333333332,1
32990,5.0,1,54,2.0,2676,1920,34133.666666666664,0
32992,2.0,2,44,2.0,2502,2880,46085.0,0
32993,5.0,1,38,5.0,3654,3090,56362.666666666664,0
32994,5.0,1,36,1.0,1302,1560,15586.333333333334,0
32995,5.0,1,55,4.0,10800,3840,41787.333333333336,0
32998,5.0,1,61,1.0,3600,4074,30135.0,0
32999,4.0,1,48,2.0,4686,1944,21132.333333333332,0
33000,3.5,1,39,1.0,2280,2400,15183.333333333334,0
33001,4.0,2,55,4.0,8634,1692,53018.666666666664,0
33002,3.5,1,33,1.0,4212,2700,17006.333333333332,0
33003,1.0,2,87,1.0,3402,3000,31192.666666666668,1
33004,2.5,1,32,2.0,1320,1560,9550.0,1
33007,3.0,1,59,3.0,6600,1680,30973.666666666668,1
33008,5.5,1,55,2.0,19194,5400,45916.166666666664,1
33009,1.5,2,26,3.0,1200,1200,21176.333333333332,1
33010,8.0,1,39,3.0,9000,3300,36193.333333333336,1
33011,6.0,1,37,5.0,4974,2562,27233.666666666668,1
33012,6.0,1,47,1.0,3900,2418,40875.166666666664,1
33014,2.0,1,44,3.0,1560,1500,19278.166666666668,1
33016,1.0,1,58,2.0,0,600,11369.666666666666,1
33018,6.0,1,30,5.0,6012,3000,35714.333333333336,1
33019,4.0,1,41,3.0,3720,2700,29577.833333333332,1
33020,4.0,1,52,2.0,10200,2808,49923.0,1
33021,5.0,1,55,3.0,1938,1500,21614.833333333332,1
33023,3.0,1,33,4.0,2766,2250,26388.0,1
33024,6.0,1,42,1.0,3084,1656,23224.666666666668,1
33025,7.0,1,40,2.0,1080,1098,15500.0,1
33026,4.0,1,37,1.0,2046,1068,14480.0,1
33027,3.0,1,38,2.0,2016,750,17206.666666666668,1
33028,7.0,1,36,1.0,3078,1950,17126.666666666668,1
33029,4.5,1,28,2.0,2484,840,13600.0,1
33030,4.0,1,31,5.0,1848,966,13600.0,1
33031,3.5,1,50,1.0,2880,810,22600.0,1
33033,5.0,1,47,2.0,4308,1314,29650.0,1
33034,3.0,1,51,2.0,5328,1140,22327.333333333332,1
33035,7.0,1,52,2.0,6414,1584,21736.666666666668,1
33036,4.0,1,73,3.0,4188,1998,19736.0,1
33037,3.0,1,25,2.0,2028,366,11878.333333333334,1
33038,6.0,1,56,1.0,7668,3084,43674.0,1
33039,2.0,2,53,2.0,2328,1620,14449.833333333334,1
33040,5.0,1,27,3.0,3150,1068,15386.666666666666,1
33041,5.0,1,41,1.0,2256,960,17463.333333333332,1
33042,4.0,1,33,2.0,2376,1146,25194.166666666668,1
33051,3.0,1,24,5.0,1650,1176,15632.666666666666,0
33053,2.0,1,56,1.0,1320,504,9776.0,0
33055,2.0,1,64,3.0,3480,2352,23576.0,0
33056,3.0,1,38,4.0,0,90,12929.833333333334,0
33057,5.0,1,54,1.0,0,60,8395.5,0
33058,6.0,1,39,1.0,0,60,5022.166666666667,0
33060,3.0,1,36,1.0,0,60,13857.833333333334,0
33061,5.0,2,64,1.0,0,90,6517.666666666667,0
33062,3.0,1,78,1.0,0,60,9432.166666666666,0
33063,4.0,1,41,3.0,1110,90,11068.333333333334,0
33065,8.0,2,68,2.0,0,60,9974.5,0
33066,7.5,1,40,2.0,0,30,11221.833333333334,0
33067,3.5,1,50,4.0,630,60,33098.833333333336,0
33068,7.5,1,36,1.0,0,30,7287.166666666667,0
33070,9.0,1,50,1.0,0,150,17300.5,0
33072,1.0,2,72,2.0,750,660,7364.5,0
33073,3.5,1,62,1.0,8688,2256,20703.666666666668,0
33075,4.0,1,26,1.0,1500,660,16649.833333333332,0
33077,2.0,1,68,1.0,2100,1260,11207.5,0
33086,5.5,1,47,1.0,0,480,9184.333333333334,0
33087,3.0,1,62,2.0,258,522,10583.333333333334,0
33088,9.5,1,56,1.0,0,624,20838.166666666668,0
33089,3.5,1,37,1.0,0,432,12783.333333333334,0
33090,6.5,1,63,1.0,2220,480,19188.0,0
33091,5.0,1,42,2.0,0,480,14050.0,0
33092,4.5,1,58,2.0,540,480,15775.0,0
33093,5.0,1,51,1.0,0,300,12051.666666666666,0
33094,3.5,1,44,1.0,1050,720,15483.333333333334,0
33096,2.5,1,54,2.0,0,810,13215.833333333334,0
33097,2.0,1,56,1.0,468,558,10058.333333333334,0
33098,2.0,1,55,2.0,0,480,12410.333333333334,0
33099,6.0,1,52,1.0,0,810,14731.666666666666,0
33100,4.0,1,38,1.0,0,300,9431.0,0
33101,2.0,1,50,1.0,3708,420,21323.666666666668,0
33102,7.5,1,62,1.0,0,150,12176.5,0
33103,3.0,1,58,3.0,8490,1176,41790.833333333336,0
33104,6.5,1,40,2.0,2460,300,28330.333333333332,0
33105,6.5,1,40,1.0,474,210,12165.833333333334,0
33107,2.0,1,65,1.0,0,60,5459.666666666667,0
33108,6.0,1,42,1.0,786,420,10104.333333333334,0
33115,4.0,1,52,1.0,0,120,8943.166666666666,0
33116,5.5,1,35,3.0,3000,3000,26893.0,1
33117,1.0,2,56,1.0,6600,1500,11534.666666666666,1
33118,9.0,1,49,2.0,7800,3600,28305.0,1
33119,5.0,1,39,2.0,8400,3960,49311.333333333336,1
33120,3.0,1,44,2.0,6600,2160,32337.0,1
33121,5.0,1,42,2.0,8400,3420,47406.0,1
33122,2.0,2,47,2.0,7800,2400,23036.333333333332,1
33124,8.0,1,55,2.0,13200,3720,54058.666666666664,1
33125,5.0,1,39,1.0,6000,1800,22074.0,1
33126,5.0,2,65,2.0,9000,3426,31236.333333333332,1
33127,6.5,1,37,2.0,15600,4752,32894.666666666664,1
33128,4.5,1,41,1.0,0,1704,13956.0,1
33129,2.0,1,25,2.0,10800,2478,30987.0,1
33130,6.0,2,46,2.0,8340,7314,43300.0,1
33131,4.0,1,41,2.0,9000,4590,36368.0,1
33132,2.0,1,57,2.0,19200,1680,37459.333333333336,1
33133,4.0,1,29,3.0,9780,3600,37733.666666666664,1
33134,11.0,2,58,1.0,15600,6960,41798.333333333336,1
33136,3.0,2,51,1.0,12000,4200,50379.0,1
33137,9.0,2,66,1.0,14400,4500,41246.666666666664,1
33138,8.5,1,58,2.0,24000,6600,55139.666666666664,1
33139,4.0,1,38,2.0,12300,5100,50666.666666666664,1
33140,5.0,1,66,1.0,15300,3240,39989.666666666664,1
33141,4.0,1,63,2.0,11100,5760,33295.0,1
33142,3.0,2,78,2.0,3900,3900,25050.0,1
33145,1.0,2,66,2.0,12450,846,19200.0,1
33147,6.0,1,63,2.0,10800,6600,36086.666666666664,1
33148,3.0,1,55,2.0,7416,2640,38764.166666666664,1
33149,4.0,2,61,2.0,16698,3084,39521.666666666664,1
33150,5.0,1,41,2.0,19884,6900,29866.666666666668,1
33151,2.5,1,35,4.0,10200,2400,36315.333333333336,1
33152,4.0,1,61,2.0,16938,6618,45013.0,1
33153,1.0,1,81,2.0,2400,1080,10260.5,1
33154,3.0,2,53,3.0,20400,4800,47966.666666666664,1
33155,4.0,1,34,2.0,8400,5400,26833.333333333332,1
33157,2.0,1,62,3.0,13128,2220,36800.0,1
33158,2.5,2,46,3.0,21600,7200,56653.333333333336,1
33159,4.0,1,22,2.0,4800,2700,19373.333333333332,1
33161,2.5,2,47,2.0,5100,1500,24947.0,1
33162,2.0,2,40,2.0,3600,1320,13676.666666666666,1
33163,3.0,1,57,3.0,14700,5220,38408.333333333336,1
33164,7.0,1,32,3.0,13272,4200,28233.333333333332,1
33165,9.0,1,49,2.0,9816,4860,36273.5,1
33166,5.0,1,49,1.0,9978,8286,34395.333333333336,1
33170,4.0,1,49,2.0,8712,4878,56836.0,1
33172,3.0,1,61,4.0,9600,4800,47716.5,1
33173,3.5,2,59,3.0,17400,7380,55559.166666666664,1
33174,4.0,1,43,3.0,10524,4200,40716.666666666664,1
33175,6.0,1,65,1.0,16200,4800,46224.0,1
33176,3.0,2,42,2.0,16200,4800,41490.666666666664,1
33178,2.0,2,49,4.0,24000,5400,53465.0,1
33179,7.0,1,52,3.0,4800,1446,38981.0,1
33180,3.0,1,55,2.0,12600,3750,45333.333333333336,1
33181,3.5,2,77,1.0,21600,6600,35214.0,1
33182,3.0,1,43,2.0,3600,2700,21799.833333333332,1
33184,4.0,1,53,2.0,4800,6918,24841.666666666668,1
33185,11.0,1,45,2.0,9600,6000,49533.333333333336,1
33186,7.0,1,49,2.0,22200,7800,43094.333333333336,1
33187,1.0,2,68,3.0,2400,1380,15060.0,1
33189,4.0,1,56,2.0,7500,3000,40825.0,1
33190,5.0,1,50,1.0,10644,7458,37736.666666666664,1
33191,1.0,1,49,2.0,2700,1050,13041.833333333334,1
33195,1.0,1,34,2.0,2100,1182,24461.666666666668,1
33197,1.5,1,30,2.0,4800,3600,40713.666666666664,1
33198,6.0,2,66,2.0,13200,4200,35316.666666666664,1
33199,1.0,1,43,4.0,4800,1800,39293.333333333336,1
33200,6.0,1,42,2.0,22800,6600,39611.833333333336,1
33201,7.0,1,44,2.0,4464,4692,26343.0,1
33202,11.5,1,54,1.0,7734,8232,52454.166666666664,1
33208,2.0,1,39,4.0,18000,4500,38730.833333333336,1
33209,5.0,1,33,2.0,3000,2400,20324.333333333332,1
33210,4.0,2,63,1.0,6000,4800,29543.0,1
33211,3.0,1,35,2.0,3300,2400,22240.0,1
33212,5.0,2,55,2.0,4680,3180,26100.0,1
33213,8.0,1,28,1.0,3000,2772,17140.0,1
33214,5.0,1,46,3.0,8400,3300,37046.5,1
33215,6.0,2,58,2.0,3978,2400,17270.0,1
33216,8.0,2,54,2.0,7800,2610,37907.0,1
33218,3.0,2,37,3.0,21000,3000,40000.0,1
33219,4.0,1,39,2.0,11310,3720,26494.333333333332,1
33220,1.5,1,27,2.0,21000,2100,48583.333333333336,1
33221,8.0,1,57,2.0,28200,4800,46766.666666666664,1
33222,3.0,1,58,2.0,35172,3240,32134.333333333332,1
33223,1.0,2,58,3.0,6000,1800,23297.666666666668,1
33224,3.0,1,59,3.0,15000,6612,58942.666666666664,1
33227,3.5,1,54,2.0,18000,4866,46585.333333333336,1
33229,4.0,1,73,2.0,13344,4740,30130.5,1
33231,5.0,1,37,2.0,9000,3480,43539.0,1
33233,1.0,2,63,4.0,4800,2700,13109.5,1
33234,3.0,2,63,1.0,8400,3000,40120.833333333336,1
33235,7.0,1,37,2.0,9120,3720,25354.166666666668,1
33236,4.0,1,49,2.0,7200,3600,19843.166666666668,1
33240,5.0,1,57,2.0,0,3000,37079.0,1
33241,3.0,1,36,2.0,7200,3600,33330.833333333336,1
33246,3.0,1,83,1.0,9000,2400,26366.666666666668,1
33247,1.0,2,40,2.0,7920,1500,23300.666666666668,1
33248,2.0,1,91,1.0,6000,1080,36843.333333333336,1
33251,4.0,1,31,1.0,3840,3300,26346.666666666668,1
33252,7.0,1,44,2.0,16800,5400,55866.0,1
33253,4.5,2,37,2.0,3600,2100,16765.333333333332,1
33254,4.5,1,50,2.0,6240,5400,43592.666666666664,1
33255,4.5,1,46,2.0,13386,6000,40778.166666666664,1
33256,1.0,2,78,1.0,4500,2400,9621.333333333334,1
33257,5.0,1,48,2.0,6600,912,40455.0,1
33258,5.0,1,45,2.0,9600,5400,29065.333333333332,1
