,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
842,842,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,188765.410927,116.02065609700001,139.683953137,47.56991525423729,35.36809699563667
843,843,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,294322.609804,149.426114417,211.884746808,47.56991525423729,5.821825984836544
844,844,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,165689.774025,110.68133688799999,118.965988493,47.56991525423729,0.0
845,845,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,282407.082741,144.753535705,197.712546312,47.56991525423729,47.9633960114604
846,846,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,229621.143423,125.23346860299999,164.40841130200002,47.56991525423729,19.624920982531293
847,847,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,216889.01979000002,118.593003944,153.884258345,47.56991525423729,0.0
848,848,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,199549.580125,117.18993708,145.646801592,47.56991525423729,1.958505075758837
849,849,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,191251.837872,125.53114582299999,144.450575458,47.56991525423729,33.35844512580031
850,850,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,160367.953128,116.943631256,121.417605816,47.56991525423729,30.404254617218307
851,851,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,206775.568663,118.179365832,156.544852773,47.56991525423729,1.702991530468984
852,852,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,292050.368413,147.8931688,215.063209898,47.56991525423729,111.80070427349266
853,853,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,242544.946022,134.728894588,181.689272899,47.56991525423729,20.12401394454825
854,854,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,298997.004469,150.31063848,218.192975785,47.56991525423729,23.10533993945631
855,855,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,273161.46886900003,139.90884531700002,202.93091133400003,47.56991525423729,47.46430304944352
856,856,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,265323.181741,141.392398405,194.71039421900002,47.56991525423729,0.0
857,857,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,323272.93700700003,153.8160064,234.36650006099998,47.56991525423729,0.0
858,858,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,209957.904051,122.06053083100001,158.778578198,47.56991525423729,0.0
859,859,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,128015.578908,99.93249296309999,93.87604160030001,47.56991525423729,63.112654839341644
860,860,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,258951.92268000002,136.639510098,186.941622806,47.56991525423729,78.22310263036397
861,861,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,248675.017407,133.244417489,179.35178263400002,47.56991525423729,109.37946326367845
862,862,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,266787.797303,142.107276907,191.992234535,47.56991525423729,0.0
863,863,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,145202.807194,99.41634036459999,98.79629176389999,47.56991525423729,0.0
864,864,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,280749.403127,138.402408034,199.04149931799998,47.56991525423729,22.36266756071234
865,865,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,250859.41363000002,138.242930621,184.030387605,47.56991525423729,0.0
866,866,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,158639.96346,109.784732937,119.46705106700001,47.56991525423729,17.701681088864305
867,867,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,148442.982016,109.059178699,108.53232119,47.56991525423729,17.20258812684735
868,868,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,190521.025969,120.167507281,124.85953501200001,47.56991525423729,34.26772676758916
869,869,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,287621.618127,146.048168542,201.202021215,47.56991525423729,22.861760522729295
870,870,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,225278.90286,119.323360187,145.216315137,47.56991525423729,18.5245507544837
871,871,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,213475.207661,127.02254318899999,156.05712666,47.56991525423729,0.0
872,872,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,233044.72162800003,126.121133177,174.222723327,47.56991525423729,19.624920982531293
873,873,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,232711.19655500003,137.89990209299998,174.09652816599998,47.56991525423729,44.726556471262484
874,874,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,217706.13218000002,123.293368179,146.364161056,47.56991525423729,0.0
875,875,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,195837.607432,122.640233619,144.077445608,47.56991525423729,35.86718995765363
876,876,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,200082.335879,118.47075109299999,126.06446078100001,47.56991525423729,105.54134645744979
877,877,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,263497.015196,141.204496238,182.972842005,47.56991525423729,171.7797666270579
878,878,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,281772.517909,143.761816125,205.101002985,47.56991525423729,0.0
879,879,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,208775.452879,120.61818243100001,154.92640139600002,47.56991525423729,74.98626309016605
880,880,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,173298.887974,110.767534005,128.824025956,47.56991525423729,57.319847183393605
881,881,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,185825.73588,113.88394472600001,138.464111156,47.56991525423729,0.0
882,882,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,271903.635798,139.565748859,196.65884165,47.56991525423729,0.0
883,883,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,205985.411703,119.62959515700001,154.823107755,47.56991525423729,4.211736362322302
884,884,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,201610.57483599999,119.881196761,153.88293404799998,47.56991525423729,4.211736362322302
885,885,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,161713.068164,106.986849596,112.845621719,47.56991525423729,133.0786933153574
886,886,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,209851.513218,128.369021294,158.49431114,47.56991525423729,168.54292708685995
887,887,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,257331.225502,137.34101437799998,184.857159427,47.56991525423729,139.6545566997671
888,888,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,213257.77209100002,124.26620266399999,154.792561272,47.56991525423729,168.54292708685995
889,889,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,200279.14427000002,114.548370332,148.69096422799998,47.56991525423729,74.51650675820655
890,890,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,230386.64477800002,134.081990627,164.380856357,47.56991525423729,0.0
891,891,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,226168.260565,128.265189295,164.5624895,47.56991525423729,0.0
892,892,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,260191.78375700003,138.299271302,184.145268684,47.56991525423729,0.0
893,893,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,253547.297777,140.62027915299998,180.90546990599998,47.56991525423729,0.0
894,894,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,239435.791246,130.831340988,173.242185155,47.56991525423729,38.10584357381781
895,895,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,258506.751146,137.43340592299998,190.457810732,47.56991525423729,77.7240096683471
896,896,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,150006.61518599998,102.60239187200001,101.497337336,47.56991525423729,102.80359987926875
897,897,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,276517.169784,141.747207823,198.688589463,47.56991525423729,139.62522006970966
898,898,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,252313.230717,132.37435133399998,178.853615091,47.56991525423729,149.20827866035404
899,899,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,279673.526428,144.967114264,205.90671999,47.56991525423729,47.46430304944352
900,900,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,162110.807929,120.12850939,118.600983825,47.56991525423729,0.0
901,901,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,229003.87958600002,136.428170365,169.799857573,47.56991525423729,51.28037457786262
902,902,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,182632.025031,118.779929328,135.889139384,47.56991525423729,26.56104760247307
903,903,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,144229.79526500002,103.880010564,102.22964860799999,47.56991525423729,32.02907315142499
904,904,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,230044.142238,134.447243368,171.483885751,47.56991525423729,19.398744067298885
905,905,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,232368.93854099998,127.417033995,171.923425664,47.56991525423729,20.12401394454825
906,906,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,199755.281907,122.391879636,148.781305861,47.56991525423729,0.0
907,907,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,236773.919145,131.341423181,179.125181607,47.56991525423729,51.77946753987957
908,908,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,202320.323407,117.663757873,152.00480006200002,47.56991525423729,3.7126434003053483
909,909,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,242255.104977,131.431945751,181.31948329,47.56991525423729,19.86850039925831
910,910,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,189999.73741300002,113.915870753,141.01901165200002,47.56991525423729,1.4594121137419673
911,911,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,214106.644096,127.936877224,160.116527703,47.56991525423729,75.48535605218291
912,912,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,243520.27157399998,132.731382588,185.399992179,47.56991525423729,20.12401394454825
913,913,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,286110.605953,147.05053663799998,208.642985105,47.56991525423729,22.861760522729295
914,914,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,262425.639236,140.361839585,192.25745348400002,47.56991525423729,78.22310263036397
915,915,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,269830.926571,149.535263064,197.387006373,47.56991525423729,0.0
916,916,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,293123.018979,136.84292672700002,209.660121024,47.56991525423729,54.76079353478768
917,917,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,304635.05749000004,152.155875719,215.41915691,47.56991525423729,13.360155850892436
918,918,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,314633.350318,149.967863205,221.914256011,47.56991525423729,13.859248812909303
919,919,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,308228.141,148.08632927,215.14460622599998,47.56991525423729,13.360155850892436
920,920,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,277806.2457,140.215847339,198.28094125799998,47.56991525423729,47.9633960114604
921,921,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,267275.202157,137.665947446,194.88114109400001,47.56991525423729,139.62522006970966
922,922,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,141071.326727,100.133477788,105.214523448,47.56991525423729,32.85294822043807
923,923,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,269408.99369699997,144.89894971299998,193.49466362,47.56991525423729,0.0
924,924,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,259304.165931,133.878214796,189.92393373299998,47.56991525423729,109.87855622569539
925,925,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,258667.44149899998,135.837606111,187.56148307599997,47.56991525423729,109.87855622569539
926,926,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,267708.163954,143.911258259,200.046423523,47.56991525423729,0.0
927,927,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,253259.64219699998,137.830747997,169.931280145,47.56991525423729,0.0
928,928,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,206372.19821600002,114.039815655,143.499610798,47.56991525423729,6.784292466482746
929,929,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,257299.738229,140.064962743,185.656020153,47.56991525423729,10.62240927271139
930,930,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,172420.59198599998,112.764056827,131.945553601,47.56991525423729,0.0
931,931,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,142033.06210399998,102.68771703700001,103.74332057299999,47.56991525423729,46.571813263465856
932,932,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,208170.459106,128.28511366700002,158.31887973,47.56991525423729,74.98626309016605
933,933,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,288883.516032,151.48526322799998,210.03570741599998,47.56991525423729,22.861760522729295
934,934,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,245727.563406,132.458124871,178.96877202599998,47.56991525423729,20.367593361275265
935,935,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,220091.259361,125.32347416299999,162.470076296,47.56991525423729,136.88747349152862
936,936,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,239880.47778699998,133.841117709,168.072137809,47.56991525423729,38.10584357381781
937,937,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,255816.73510500003,137.47762947299998,181.804245575,47.56991525423729,77.7240096683471
