DOEID,TYPEHUQ,NWEIGHT,HDD65,CDD65,HDD30YR,CDD30YR,Climate_Region_Pub,UR,KOWNRENT,YEARMADE,NUMFLRS,NUMAPTS,WALLTYPE,ROOFTYPE,STORIES,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,AIRCOND,COOLTYPE,USEEL,ELWARM,ELECAUX,ELCOOL,ELWATER,ELFOOD,ELOTHER,HHSEX,EMPLOYHH,EDUCATION,NHSLDMEM,HHAGE,MONEYPY,TOTSQFT_EN,KWH,DOLLAREL,CUFEETNG,DOLLARNG,GALLONLP,DOLLARLP,GALLONFO,DOLLARFO,GALLONKER,BTUKER,DOLLARKER,BTUWOOD,TOTALBTU,TOTALDOL,TOTSQMT_EN
11760,House,10028.53,4507.0,1231.0,4586.0,1220.0,4,U,Owned,1996,-2,-2,3,5,20,4,3,1,7,11,1,1,1,1,1,1,0,0,1,Female,1,master,5,43,59459.38056247775,3522.0,11850.0,2018.0,426.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84097.0,2711.0,327.546
11761,House,16847.45,5950.0,716.0,5551.0,1125.0,1,U,Owned,1960,-2,-2,3,6,10,3,1,0,2,5,1,1,1,0,0,1,0,0,1,Male,0,collage,2,67,6258.882164471343,1000.0,8273.0,948.0,553.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84910.0,1673.0,93.0
11762,House,2894.87,5092.0,959.0,4904.0,1230.0,4,U,Owned,2002,-2,-2,3,5,20,4,2,1,7,11,1,3,1,1,1,1,0,1,1,Male,1,collage,9,40,62588.821644713425,4960.0,23564.0,1547.0,705.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,152663.0,2483.0,461.28
11763,House,14918.46,3129.0,1625.0,3094.0,1630.0,4,U,Owned,1979,-2,-2,1,6,10,3,2,0,4,7,1,1,1,1,0,1,1,1,1,Male,0,master,2,79,18776.646493414028,1328.0,19487.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66490.0,1465.0,123.504
11764,House,11740.87,3833.0,27.0,3571.0,16.0,5,U,Owned,1928,-2,-2,2,5,20,5,2,1,4,9,0,-2,1,0,0,0,0,0,1,Female,0,collage,4,64,50071.05731577074,3739.0,8065.0,1671.0,862.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115873.0,2664.0,347.727
11765,House,7364.81,6400.0,411.0,5761.0,765.0,1,U,Owned,1934,-2,-2,3,5,20,2,1,0,3,5,1,2,1,0,0,1,0,0,1,Female,1,master,2,34,46941.61623353507,1692.0,4501.0,884.0,885.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106070.0,2208.0,157.356
11766,House,2742.57,4463.0,1462.0,4591.0,1534.0,4,R,Owned,1973,-2,-2,1,5,10,3,2,0,3,6,1,1,1,1,0,1,1,1,1,Female,0,doctorate,2,55,62588.821644713425,2954.0,16695.0,1871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56963.0,1871.0,274.722
11767,House,13175.74,6383.0,540.0,6269.0,800.0,1,U,Rented,1950,-2,-2,1,5,20,3,1,0,2,5,1,2,1,0,0,1,0,0,1,Male,0,primary,2,37,1251.7764328942685,2309.0,6378.0,834.0,1327.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157780.0,2760.0,214.737
11768,House,7401.83,2754.0,153.0,2747.0,96.0,5,U,Owned,1997,-2,-2,4,5,20,5,3,0,4,9,0,-2,1,0,0,0,0,0,1,Male,2,collage,3,34,40682.73406906373,4104.0,7893.0,758.0,589.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87304.0,1319.0,381.672
11769,House,14733.41,7166.0,372.0,7159.0,563.0,1,U,Owned,1976,-2,-2,3,6,10,3,1,0,4,7,1,1,1,0,0,1,0,0,1,Male,0,primary,3,36,43812.175151299394,1431.0,8637.0,1092.0,745.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105832.0,1735.0,133.083
11770,House,4079.98,7792.0,400.0,7587.0,646.0,1,U,Owned,1983,-2,-2,2,6,20,3,3,0,5,8,1,1,1,1,1,1,0,1,1,Male,0,master,2,68,75106.58597365611,1840.0,10060.0,1201.0,1003.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137133.0,2065.0,171.12
11771,House,15623.27,5186.0,883.0,5545.0,790.0,4,R,Owned,1920,-2,-2,3,5,20,2,1,0,3,5,1,2,1,0,0,1,0,1,1,Male,1,collage,2,44,53200.498398006406,1383.0,14962.0,1720.0,0.0,0.0,0.0,0.0,274.0,557.0,0.0,0.0,0.0,0.0,89051.0,2277.0,128.619
11772,House,15075.45,2766.0,1955.0,2835.0,2026.0,3,U,Owned,1981,-2,-2,1,5,10,3,2,0,4,7,1,1,1,0,0,1,0,1,1,Male,1,collage,2,47,53200.498398006406,1615.0,14808.0,1750.0,335.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,84863.0,2345.0,150.195
11773,House,9229.28,4706.0,759.0,4716.0,861.0,4,U,Owned,1978,-2,-2,3,5,10,3,2,0,3,6,1,1,1,1,0,1,1,1,1,Female,2,collage,3,58,28164.96974012104,2538.0,16177.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55196.0,1546.0,236.034
11774,Apartment,13818.43,4230.0,1208.0,4161.0,1299.0,4,U,Rented,1949,-2,-2,2,5,-2,3,1,0,2,5,1,2,1,1,1,1,0,0,1,Female,2,primary,5,62,6258.882164471343,926.0,11277.0,1342.0,528.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92597.0,2179.0,86.118
11776,Apartment,6443.75,476.0,3958.0,497.0,3551.0,3,R,Rented,2006,2,8,1,-2,-2,2,2,0,2,4,1,1,1,1,0,1,1,1,1,Female,1,master,1,25,15647.205411178356,1260.0,9581.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32690.0,1321.0,117.17999999999999
11777,House,6206.52,2787.0,2038.0,2855.0,1824.0,2,R,Owned,2002,-2,-2,4,5,10,4,3,0,3,7,1,1,1,0,0,1,0,1,1,Male,1,master,2,56,62588.821644713425,3005.0,17566.0,4405.0,0.0,0.0,609.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,115550.0,5801.0,279.465
11779,House,7093.98,1275.0,2026.0,1317.0,1902.0,2,U,Owned,1966,-2,-2,4,5,10,3,2,0,2,5,1,1,1,0,0,1,0,0,1,Male,1,master,3,60,62588.821644713425,1808.0,12562.0,2046.0,412.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85092.0,2470.0,168.144
11780,House,12550.18,5364.0,886.0,5631.0,892.0,1,U,Occupied,1930,-2,-2,2,5,31,4,3,0,5,9,1,1,1,0,0,1,0,0,1,Female,1,master,6,50,15647.205411178356,3475.0,8043.0,1449.0,1552.0,2316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186523.0,3765.0,323.175
11781,House,8376.67,607.0,3576.0,551.0,3469.0,3,U,Owned,1960,-2,-2,7,5,10,3,2,0,5,8,0,-2,1,1,0,0,1,1,1,Male,1,collage,1,52,18776.646493414028,3700.0,8869.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30261.0,1251.0,344.1
11782,House,4559.17,5631.0,645.0,5418.0,872.0,1,U,Owned,1978,-2,-2,2,5,31,4,2,0,4,8,0,-2,1,0,0,0,0,1,1,Male,1,master,4,53,31294.410822356713,1994.0,7401.0,755.0,616.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88392.0,1315.0,185.442
11783,Apartment,9345.73,1344.0,3450.0,1472.0,3177.0,3,U,Rented,1980,3,21,4,-2,-2,1,1,0,1,2,1,2,1,1,0,1,0,0,1,Female,0,primary,1,63,4694.161623353507,621.0,7483.0,927.0,95.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35270.0,1034.0,57.753
11784,House,5487.79,4605.0,1369.0,5078.0,1427.0,4,U,Rented,1967,-2,-2,5,5,10,2,1,0,2,4,0,-2,1,1,1,0,0,0,1,Male,1,master,1,53,12517.764328942685,700.0,6553.0,686.0,551.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78837.0,1298.0,65.1
11785,House,4117.42,7512.0,551.0,7420.0,778.0,1,R,Rented,1992,-2,-2,3,6,10,2,1,1,2,4,1,1,1,1,1,1,0,1,1,Male,0,collage,2,72,62588.821644713425,1640.0,2819.0,300.0,337.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44161.0,633.0,152.52
11786,House,9244.79,8821.0,369.0,8261.0,599.0,1,R,Owned,2000,-2,-2,3,3,10,4,2,1,4,8,1,1,1,1,1,1,1,1,1,Female,1,master,5,36,46941.61623353507,3346.0,23897.0,2192.0,0.0,0.0,516.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,128670.0,3040.0,311.178
11787,Apartment,6469.84,2205.0,1579.0,2311.0,1461.0,2,U,Rented,1975,-2,-2,2,2,-2,2,1,0,2,4,1,1,1,1,0,1,1,1,1,Male,2,collage,5,31,9388.323246707014,815.0,8532.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29111.0,790.0,75.795
11788,House,7033.04,3692.0,1590.0,3839.0,1805.0,2,U,Owned,1955,-2,-2,1,5,10,3,1,0,3,6,1,1,1,1,0,1,0,1,1,Female,2,collage,3,47,62588.821644713425,1260.0,19696.0,1651.0,527.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121221.0,2268.0,117.17999999999999
11790,House,4702.48,4726.0,1331.0,4583.0,1628.0,4,U,Owned,1925,-2,-2,3,5,10,3,2,0,3,6,1,1,1,1,1,1,0,1,1,Male,1,collage,2,24,46941.61623353507,1700.0,6568.0,707.0,383.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61668.0,1228.0,158.1
11791,Apartment,6854.84,6171.0,409.0,5803.0,649.0,1,U,Owned,1975,2,22,1,-2,-2,1,1,0,3,4,1,1,1,0,0,1,0,1,1,Male,1,collage,2,24,9388.323246707014,670.0,3524.0,412.0,794.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,93409.0,1103.0,62.31
11792,House,32604.34,3169.0,1810.0,3246.0,1931.0,4,U,Rented,1990,-2,-2,2,5,10,3,1,0,2,5,1,1,1,1,0,1,1,1,1,Male,1,primary,1,65,6258.882164471343,1092.0,19187.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65466.0,1567.0,101.556
11793,House,4751.97,8278.0,392.0,7197.0,831.0,1,U,Owned,1970,-2,-2,3,5,10,2,1,0,2,4,1,2,1,1,1,1,0,0,1,Female,1,collage,2,47,12517.764328942685,952.0,7622.0,765.0,1050.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133631.0,1678.0,88.536
11794,House,16137.47,6072.0,735.0,5836.0,1033.0,1,U,Owned,1956,-2,-2,1,5,20,3,1,1,5,8,1,1,1,0,0,1,0,0,1,Male,2,collage,3,37,34423.85190459238,1512.0,11041.0,1401.0,1129.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153395.0,2656.0,140.61599999999999
11795,House,6765.29,2613.0,216.0,2752.0,146.0,2,U,Rented,1974,-2,-2,4,1,31,3,2,1,3,6,0,-2,1,1,1,0,0,1,1,Male,1,collage,2,42,75106.58597365611,1681.0,5600.0,694.0,699.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90755.0,1456.0,156.333
11796,Apartment,20093.3,5923.0,700.0,5631.0,931.0,1,U,Rented,1975,3,24,1,-2,-2,1,1,0,3,4,1,1,1,1,0,1,1,1,1,Female,1,collage,1,46,15647.205411178356,551.0,7508.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25617.0,868.0,51.243
11797,House,5994.63,5688.0,582.0,5802.0,715.0,1,U,Owned,1920,-2,-2,3,6,31,2,1,0,7,9,1,2,1,0,0,1,0,1,1,Male,0,primary,1,81,6258.882164471343,2305.0,2393.0,514.0,0.0,0.0,0.0,0.0,1268.0,2504.0,0.0,0.0,0.0,0.0,184024.0,3018.0,214.365
11798,House,10863.09,3072.0,1847.0,3140.0,1772.0,4,U,Rented,1989,-2,-2,1,2,10,2,2,0,2,4,1,1,1,1,0,1,1,1,1,Female,1,collage,4,28,1251.7764328942685,961.0,14069.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48003.0,1835.0,89.373
11799,Apartment,9564.51,0.0,3943.0,0.0,3998.0,3,U,Owned,1963,35,70,4,-2,-2,2,2,0,2,4,1,2,1,0,0,1,1,1,1,Male,2,collage,2,19,18776.646493414028,616.0,3907.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13331.0,911.0,57.288
11800,House,4697.21,7499.0,670.0,7638.0,741.0,1,U,Owned,1955,-2,-2,5,6,10,3,2,0,3,6,0,-2,1,1,1,0,0,0,1,Male,1,master,2,33,75106.58597365611,1128.0,8868.0,890.0,921.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,124661.0,1742.0,104.904
11801,House,7631.92,3044.0,1785.0,2997.0,1731.0,4,U,Owned,2000,-2,-2,1,5,20,2,2,1,2,4,1,1,1,1,0,1,1,1,1,Male,1,doctorate,1,46,56329.93948024208,1785.0,8900.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30367.0,974.0,166.005
11802,House,12046.39,6746.0,384.0,6669.0,589.0,1,U,Owned,1920,-2,-2,2,5,20,4,1,0,4,8,1,2,1,1,1,1,0,1,1,Female,0,collage,4,45,6258.882164471343,2653.0,8647.0,1067.0,1222.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154759.0,2345.0,246.72899999999998
11803,House,7780.98,3044.0,1721.0,3044.0,1753.0,4,U,Owned,1974,-2,-2,2,5,20,4,2,0,4,8,1,1,1,1,1,1,0,0,1,Female,0,doctorate,1,56,6258.882164471343,1544.0,2917.0,378.0,509.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,62126.0,884.0,143.592
11804,Apartment,5875.02,653.0,3646.0,556.0,3427.0,3,U,Rented,1940,-2,-2,4,6,-2,2,1,0,3,5,1,1,1,1,0,1,1,1,1,Male,1,collage,6,47,15647.205411178356,970.0,8379.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28589.0,1232.0,90.21
11805,Apartment,4639.76,6405.0,344.0,6449.0,475.0,1,U,Rented,1970,-2,-2,1,5,-2,2,1,0,2,4,0,-2,1,0,0,0,0,1,1,Female,1,collage,4,29,12517.764328942685,991.0,7603.0,568.0,753.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103124.0,1235.0,92.163
11806,Apartment,7438.94,4847.0,998.0,4594.0,1185.0,4,U,Rented,1940,-2,-2,1,5,-2,-2,1,0,1,1,0,-2,1,0,0,0,0,0,1,Female,0,primary,2,24,1251.7764328942685,361.0,2513.0,431.0,49.0,74.0,110.0,326.0,303.0,771.0,0.0,0.0,0.0,0.0,65706.0,1602.0,33.573
11807,House,6297.04,1105.0,2613.0,1072.0,2549.0,3,U,Owned,1995,-2,-2,7,7,10,3,3,0,4,7,1,1,1,1,0,1,1,1,1,Female,0,collage,3,66,31294.410822356713,2768.0,36118.0,4295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123235.0,4295.0,257.424
11808,House,6589.42,2810.0,1530.0,2462.0,1534.0,2,U,Owned,1979,-2,-2,2,5,10,6,2,1,6,12,1,1,1,1,1,1,1,1,1,Female,2,master,4,51,9388.323246707014,4098.0,19390.0,3542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66159.0,3542.0,381.114
11809,House,20104.04,1083.0,3493.0,1387.0,3005.0,3,R,Owned,2007,-2,-2,1,5,10,4,3,1,3,7,1,1,1,1,0,1,1,0,1,Female,0,collage,1,67,3129.4410822356713,2440.0,11191.0,1545.0,430.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82259.0,2097.0,226.92
11810,House,7862.34,4691.0,1073.0,5166.0,862.0,4,U,Owned,1955,-2,-2,2,2,20,3,2,0,3,6,1,2,1,0,0,1,0,0,1,Male,0,collage,2,75,12517.764328942685,1700.0,3362.0,737.0,863.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99929.0,2245.0,158.1
11811,House,4397.63,6581.0,355.0,6327.0,552.0,1,U,Owned,1988,-2,-2,5,5,20,4,1,2,4,8,1,1,1,1,0,1,0,1,1,Female,1,master,3,40,62588.821644713425,2560.0,12139.0,894.0,739.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117166.0,1533.0,238.07999999999998
11812,House,4929.41,4632.0,1377.0,4635.0,1691.0,4,U,Owned,1926,-2,-2,3,6,10,2,1,0,2,4,1,1,1,0,0,1,0,0,1,Male,0,collage,1,45,15647.205411178356,1344.0,7815.0,897.0,1068.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136135.0,2082.0,124.992
11813,House,7930.79,4164.0,1412.0,4138.0,1508.0,4,U,Owned,1984,-2,-2,3,4,20,2,1,1,2,4,1,1,1,1,0,1,1,1,1,Female,1,doctorate,1,44,28164.96974012104,976.0,6599.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22516.0,789.0,90.768
11814,Apartment,8969.92,6234.0,504.0,5819.0,809.0,1,U,Rented,1965,2,8,1,-2,-2,1,1,0,2,3,1,2,1,0,0,1,0,0,1,Female,0,collage,1,61,9388.323246707014,611.0,2980.0,730.0,505.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61931.0,1478.0,56.823
11815,House,12550.18,5738.0,506.0,6489.0,416.0,1,U,Owned,1956,-2,-2,3,5,20,4,2,1,4,8,1,2,1,0,0,1,0,1,1,Female,2,collage,6,51,75106.58597365611,3179.0,9418.0,1676.0,1420.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177684.0,3988.0,295.647
11816,House,7549.59,4033.0,1301.0,4150.0,1425.0,4,R,Owned,2002,-2,-2,3,3,10,3,2,0,2,5,1,1,1,1,0,1,1,1,1,Male,2,doctorate,2,73,12517.764328942685,2560.0,14354.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48976.0,1604.0,238.07999999999998
11817,House,23774.14,5356.0,811.0,5358.0,957.0,1,U,Owned,1950,-2,-2,3,3,20,4,2,0,4,8,1,2,1,1,1,1,0,1,1,Female,0,collage,1,66,15647.205411178356,2869.0,3641.0,445.0,676.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81713.0,1536.0,266.817
11818,Apartment,7764.97,6602.0,356.0,6850.0,493.0,1,U,Owned,1973,2,6,1,-2,-2,2,1,1,4,6,1,1,1,0,0,1,0,1,1,Male,1,collage,3,26,40682.73406906373,1112.0,3480.0,495.0,565.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69787.0,1273.0,103.416
11819,House,7784.79,1233.0,3715.0,1498.0,3124.0,3,U,Owned,1982,-2,-2,6,5,10,3,2,1,4,7,1,1,1,1,0,1,1,1,1,Male,1,doctorate,2,62,34423.85190459238,1210.0,15894.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,54230.0,1354.0,112.53
11820,House,15941.45,3196.0,1689.0,3477.0,1732.0,4,U,Owned,2000,-2,-2,1,5,10,3,2,0,3,6,1,1,1,0,0,1,0,1,1,Male,1,collage,1,54,50071.05731577074,1301.0,12202.0,1079.0,451.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87861.0,1646.0,120.993
11821,Apartment,6374.84,7887.0,504.0,7475.0,710.0,1,U,Rented,1991,3,43,3,-2,-2,1,1,0,2,3,1,2,1,0,0,1,0,1,1,Female,0,collage,1,65,4694.161623353507,642.0,2252.0,223.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15474.0,291.0,59.706
11822,Apartment,7204.75,2539.0,1824.0,2549.0,1573.0,2,U,Rented,1970,-2,-2,2,2,-2,2,1,0,2,4,1,1,1,1,1,1,0,0,1,Female,2,primary,3,53,4694.161623353507,761.0,3304.0,277.0,165.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28186.0,433.0,70.773
11823,Apartment,16390.04,5231.0,823.0,5990.0,677.0,1,U,Rented,1950,-2,-2,2,5,-2,2,1,0,2,4,1,2,1,0,0,1,0,0,1,Female,1,collage,2,26,21906.087575649697,946.0,4415.0,805.0,1174.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135399.0,2598.0,87.978
11824,House,7364.81,6411.0,408.0,5756.0,766.0,1,U,Owned,1930,-2,-2,3,5,20,2,1,0,4,6,1,1,1,1,1,1,0,0,1,Male,1,collage,3,48,34423.85190459238,2569.0,5979.0,1128.0,682.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90305.0,2148.0,238.917
11825,Apartment,16308.33,6215.0,365.0,6249.0,465.0,1,U,Rented,1990,-2,-2,2,2,-2,2,1,0,2,4,1,2,1,0,0,1,1,1,1,Male,2,collage,3,20,6258.882164471343,850.0,5216.0,490.0,838.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103692.0,1271.0,79.05
11826,Apartment,3487.09,5302.0,947.0,5062.0,1325.0,4,U,Rented,1990,-2,-2,3,5,-2,1,1,0,3,4,1,1,1,1,1,1,1,1,1,Female,0,primary,2,85,12517.764328942685,675.0,8800.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30026.0,752.0,62.775
11827,Apartment,4538.76,6570.0,411.0,6553.0,506.0,1,U,Owned,1920,-2,-2,3,5,-2,1,1,0,4,5,1,2,1,1,0,1,1,1,1,Male,0,collage,2,47,75106.58597365611,1248.0,16255.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,55462.0,2607.0,116.064
11828,House,5991.05,505.0,3864.0,515.0,3669.0,3,U,Owned,1926,-2,-2,2,5,10,2,1,0,3,5,1,1,1,1,0,1,1,1,1,Male,0,collage,3,52,3129.4410822356713,1260.0,8980.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30640.0,1249.0,117.17999999999999
11829,House,12469.42,1681.0,2558.0,1686.0,2528.0,3,U,Rented,1987,-2,-2,1,6,10,3,3,1,5,8,1,1,1,0,0,1,1,0,1,Male,0,collage,2,64,31294.410822356713,2720.0,16217.0,1728.0,443.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100740.0,2531.0,252.96
11830,Apartment,12015.31,5123.0,847.0,4644.0,1225.0,4,U,Rented,2000,3,60,1,-2,-2,2,2,0,2,4,1,2,1,1,0,1,1,1,1,Female,0,collage,2,21,1564.7205411178356,1100.0,11273.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38463.0,1583.0,102.3
11832,House,8599.17,2451.0,528.0,2557.0,472.0,5,U,Owned,1965,-2,-2,2,6,10,3,2,0,3,6,0,-2,1,0,0,0,0,1,1,Male,1,doctorate,3,39,75106.58597365611,1814.0,2946.0,344.0,649.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76575.0,1052.0,168.702
11833,House,6557.74,188.0,4417.0,155.0,4286.0,3,U,Owned,1965,-2,-2,7,2,10,3,2,0,3,6,1,1,1,1,0,1,1,1,1,Female,1,master,3,57,37553.292986828055,1050.0,15215.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51914.0,1869.0,97.65
11834,House,7562.5,1423.0,894.0,1505.0,610.0,2,U,Owned,1989,-2,-2,4,1,20,4,3,0,6,10,1,1,1,0,0,1,0,0,1,Female,2,doctorate,2,59,75106.58597365611,3630.0,8013.0,1181.0,698.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98885.0,1838.0,337.59
11835,House,15220.05,5726.0,772.0,5946.0,830.0,1,U,Owned,1920,-2,-2,3,5,10,3,1,0,3,6,1,1,1,1,1,1,0,0,1,Male,1,master,2,34,31294.410822356713,2386.0,8995.0,855.0,788.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111461.0,1783.0,221.898
11836,House,7093.98,1293.0,1961.0,1506.0,1743.0,2,U,Owned,1989,-2,-2,4,1,20,3,2,0,4,7,1,1,1,0,0,1,0,0,1,Male,1,collage,2,38,34423.85190459238,1577.0,9823.0,1564.0,211.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55144.0,1793.0,146.661
11837,Apartment,7938.7,593.0,3625.0,591.0,3243.0,3,U,Rented,1983,2,8,4,-2,-2,2,2,0,2,4,1,1,1,1,0,1,1,1,1,Female,1,collage,1,58,37553.292986828055,1123.0,9715.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33148.0,1221.0,104.439
11838,House,10845.19,6227.0,572.0,6337.0,764.0,1,U,Owned,1930,-2,-2,2,6,10,2,1,0,3,5,1,2,1,0,0,1,0,1,1,Male,1,master,2,55,31294.410822356713,1426.0,13617.0,1258.0,755.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123849.0,2114.0,132.618
11840,House,7131.08,3642.0,1043.0,3663.0,896.0,2,R,Owned,2000,-2,-2,5,5,10,3,2,0,5,8,1,2,1,1,1,1,0,0,1,Female,0,collage,2,50,9388.323246707014,1431.0,9456.0,839.0,0.0,0.0,399.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,68697.0,1753.0,133.083
11841,House,15220.05,5994.0,682.0,5623.0,934.0,1,U,Owned,1997,-2,-2,1,5,20,6,5,1,6,12,1,1,1,0,0,1,0,1,1,Female,0,doctorate,4,52,75106.58597365611,3623.0,19341.0,2158.0,1607.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230709.0,3868.0,336.939
11842,House,8577.53,7919.0,6.0,7467.0,109.0,1,R,Owned,1990,-2,-2,3,3,20,1,1,1,2,3,0,-2,1,0,0,0,0,1,1,Male,1,collage,1,55,9388.323246707014,2520.0,5004.0,500.0,0.0,0.0,1672.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,169777.0,3410.0,234.35999999999999
11843,House,16521.91,6306.0,534.0,6058.0,800.0,1,U,Owned,1970,-2,-2,1,6,10,3,1,1,3,6,1,2,1,1,0,1,1,1,1,Female,0,collage,4,31,9388.323246707014,1370.0,24733.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84389.0,2036.0,127.41
11844,House,14591.87,7054.0,216.0,6761.0,445.0,1,R,Owned,1991,-2,-2,3,5,10,3,2,0,4,7,1,1,1,1,1,1,0,0,1,Female,2,collage,3,62,15647.205411178356,1344.0,10599.0,1282.0,0.0,0.0,844.0,1698.0,0.0,0.0,0.0,0.0,0.0,20000.0,113326.0,2980.0,124.992
