,Age,ConstructionType,ConstructionYear,Energy,Gender,HHSize,Income,Waste,Water,w
21004,12,"ouvert, fermes, châteaux",1978,113,homme,2.55,23317.0,119.4,76,160.76
21005,23,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21006,57,"ouvert, fermes, châteaux",1951,113,homme,2.55,23317.0,119.4,76,160.76
21007,45,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21008,73,demi-fermé,1900,113,femme,2.55,23317.0,119.4,76,160.76
21009,2,fermé,1969,113,homme,2.55,23317.0,119.4,76,160.76
21010,52,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21011,28,demi-fermé,1950,113,homme,2.55,23317.0,119.4,76,160.76
21012,60,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21013,2,"ouvert, fermes, châteaux",1980,113,homme,2.55,23317.0,119.4,76,160.76
21014,46,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21015,60,demi-fermé,1981,113,homme,2.55,23317.0,119.4,76,160.76
21016,10,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21017,7,demi-fermé,1900,113,femme,2.55,23317.0,119.4,76,160.76
21018,31,demi-fermé,1973,113,femme,2.55,23317.0,119.4,76,160.76
21019,46,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21021,75,"ouvert, fermes, châteaux",1980,113,homme,2.55,23317.0,119.4,76,160.76
21022,11,"ouvert, fermes, châteaux",1944,113,femme,2.55,23317.0,119.4,76,160.76
21023,36,appartements,1907,113,homme,2.55,23317.0,119.4,76,160.76
21024,45,"ouvert, fermes, châteaux",1928,113,femme,2.55,23317.0,119.4,76,160.76
21025,70,demi-fermé,1900,113,homme,2.55,23317.0,119.4,76,160.76
21026,50,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21027,27,demi-fermé,1900,113,homme,2.55,23317.0,119.4,76,160.76
21028,61,fermé,1940,113,femme,2.55,23317.0,119.4,76,160.76
21029,48,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21030,40,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21031,55,appartements,1981,113,femme,2.55,23317.0,119.4,76,160.76
21032,15,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21033,57,demi-fermé,1934,113,femme,2.55,23317.0,119.4,76,160.76
21034,75,demi-fermé,1900,113,homme,2.55,23317.0,119.4,76,160.76
21035,12,"ouvert, fermes, châteaux",1944,113,homme,2.55,23317.0,119.4,76,160.76
21037,31,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21038,53,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21040,7,"ouvert, fermes, châteaux",1971,113,homme,2.55,23317.0,119.4,76,160.76
21041,65,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21042,51,"ouvert, fermes, châteaux",1935,113,homme,2.55,23317.0,119.4,76,160.76
21043,57,"ouvert, fermes, châteaux",1933,113,homme,2.55,23317.0,119.4,76,160.76
21044,75,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21045,65,demi-fermé,1981,113,homme,2.55,23317.0,119.4,76,160.76
21046,17,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21047,16,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21048,38,"ouvert, fermes, châteaux",1960,113,homme,2.55,23317.0,119.4,76,160.76
21049,10,demi-fermé,1963,113,homme,2.55,23317.0,119.4,76,160.76
21050,53,fermé,1924,113,femme,2.55,23317.0,119.4,76,160.76
21051,47,"ouvert, fermes, châteaux",1964,113,femme,2.55,23317.0,119.4,76,160.76
21052,25,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21053,63,appartements,1900,113,femme,2.55,23317.0,119.4,76,160.76
21054,58,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21056,32,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21057,33,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21058,66,"ouvert, fermes, châteaux",1976,113,homme,2.55,23317.0,119.4,76,160.76
21059,38,"ouvert, fermes, châteaux",1962,113,femme,2.55,23317.0,119.4,76,160.76
21060,67,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21061,52,demi-fermé,1900,113,homme,2.55,23317.0,119.4,76,160.76
21062,26,demi-fermé,1981,113,femme,2.55,23317.0,119.4,76,160.76
21063,47,"ouvert, fermes, châteaux",1965,113,homme,2.55,23317.0,119.4,76,160.76
21064,75,"ouvert, fermes, châteaux",1966,113,femme,2.55,23317.0,119.4,76,160.76
21065,12,appartements,1903,113,homme,2.55,23317.0,119.4,76,160.76
21066,37,"ouvert, fermes, châteaux",1913,113,femme,2.55,23317.0,119.4,76,160.76
21067,46,appartements,1900,113,femme,2.55,23317.0,119.4,76,160.76
21068,22,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21069,16,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21070,31,"ouvert, fermes, châteaux",1911,113,femme,2.55,23317.0,119.4,76,160.76
21071,61,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21072,68,"ouvert, fermes, châteaux",1905,113,homme,2.55,23317.0,119.4,76,160.76
21073,55,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21074,68,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21075,20,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21076,55,demi-fermé,1981,113,homme,2.55,23317.0,119.4,76,160.76
21077,75,"ouvert, fermes, châteaux",1940,113,homme,2.55,23317.0,119.4,76,160.76
21078,45,"ouvert, fermes, châteaux",1913,113,femme,2.55,23317.0,119.4,76,160.76
21079,0,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21080,3,demi-fermé,1900,113,femme,2.55,23317.0,119.4,76,160.76
21081,50,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21082,15,demi-fermé,1975,113,homme,2.55,23317.0,119.4,76,160.76
21083,43,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21084,65,"ouvert, fermes, châteaux",1900,113,homme,2.55,23317.0,119.4,76,160.76
21085,62,"ouvert, fermes, châteaux",1978,113,femme,2.55,23317.0,119.4,76,160.76
21086,75,appartements,1900,113,homme,2.55,23317.0,119.4,76,160.76
21087,32,appartements,1900,113,femme,2.55,23317.0,119.4,76,160.76
21088,72,"ouvert, fermes, châteaux",1906,113,homme,2.55,23317.0,119.4,76,160.76
21089,47,demi-fermé,1972,113,femme,2.55,23317.0,119.4,76,160.76
21090,46,demi-fermé,1900,113,femme,2.55,23317.0,119.4,76,160.76
21091,62,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21093,18,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21094,30,"ouvert, fermes, châteaux",1981,113,homme,2.55,23317.0,119.4,76,160.76
21095,21,"ouvert, fermes, châteaux",1979,113,homme,2.55,23317.0,119.4,76,160.76
21096,36,"ouvert, fermes, châteaux",1900,113,femme,2.55,23317.0,119.4,76,160.76
21098,15,"ouvert, fermes, châteaux",1981,113,femme,2.55,23317.0,119.4,76,160.76
21099,41,demi-fermé,1948,113,homme,2.55,23317.0,119.4,76,160.76
21100,2,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21101,22,demi-fermé,1900,61,homme,2.52,23317.0,89.7,73,80.51
21102,55,"ouvert, fermes, châteaux",1952,61,homme,2.52,23317.0,89.7,73,80.51
21103,18,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21104,13,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21105,51,fermé,1981,61,homme,2.52,23317.0,89.7,73,80.51
21106,20,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21107,40,demi-fermé,1981,61,femme,2.52,23317.0,89.7,73,80.51
21108,71,demi-fermé,1981,61,homme,2.52,23317.0,89.7,73,80.51
21109,53,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21110,1,"ouvert, fermes, châteaux",1971,61,femme,2.52,23317.0,89.7,73,80.51
21111,51,"ouvert, fermes, châteaux",1978,61,homme,2.52,23317.0,89.7,73,80.51
21112,0,demi-fermé,1901,61,femme,2.52,23317.0,89.7,73,80.51
21113,1,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21114,75,demi-fermé,1942,61,femme,2.52,23317.0,89.7,73,80.51
21115,25,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21116,47,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21117,26,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21118,26,"ouvert, fermes, châteaux",1910,61,homme,2.52,23317.0,89.7,73,80.51
21119,60,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21120,26,demi-fermé,1952,61,homme,2.52,23317.0,89.7,73,80.51
21121,8,"ouvert, fermes, châteaux",1905,61,homme,2.52,23317.0,89.7,73,80.51
21122,45,fermé,1900,61,homme,2.52,23317.0,89.7,73,80.51
21123,11,"ouvert, fermes, châteaux",1902,61,homme,2.52,23317.0,89.7,73,80.51
21124,41,demi-fermé,1966,61,homme,2.52,23317.0,89.7,73,80.51
21125,75,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21126,75,demi-fermé,1937,61,homme,2.52,23317.0,89.7,73,80.51
21127,36,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21128,1,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21129,47,demi-fermé,1968,61,femme,2.52,23317.0,89.7,73,80.51
21130,68,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21131,8,fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21132,30,fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21133,66,demi-fermé,1962,61,femme,2.52,23317.0,89.7,73,80.51
21134,71,fermé,1962,61,homme,2.52,23317.0,89.7,73,80.51
21135,73,"ouvert, fermes, châteaux",1955,61,homme,2.52,23317.0,89.7,73,80.51
21136,12,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21137,72,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21138,35,"ouvert, fermes, châteaux",1963,61,homme,2.52,23317.0,89.7,73,80.51
21139,38,"ouvert, fermes, châteaux",1909,61,femme,2.52,23317.0,89.7,73,80.51
21140,32,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21141,62,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21142,21,demi-fermé,1933,61,femme,2.52,23317.0,89.7,73,80.51
21143,12,"ouvert, fermes, châteaux",1939,61,homme,2.52,23317.0,89.7,73,80.51
21144,45,fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21145,56,fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21146,65,"ouvert, fermes, châteaux",1978,61,femme,2.52,23317.0,89.7,73,80.51
21147,7,fermé,1972,61,femme,2.52,23317.0,89.7,73,80.51
21148,60,fermé,1906,61,homme,2.52,23317.0,89.7,73,80.51
21149,45,fermé,1967,61,femme,2.52,23317.0,89.7,73,80.51
21150,15,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21151,33,"ouvert, fermes, châteaux",1976,61,homme,2.52,23317.0,89.7,73,80.51
21152,0,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21153,75,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21154,15,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21155,51,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21156,6,demi-fermé,1901,61,homme,2.52,23317.0,89.7,73,80.51
21157,17,demi-fermé,1972,61,femme,2.52,23317.0,89.7,73,80.51
21158,48,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21159,42,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21160,68,fermé,1981,61,femme,2.52,23317.0,89.7,73,80.51
21161,6,demi-fermé,1902,61,homme,2.52,23317.0,89.7,73,80.51
21162,48,demi-fermé,1981,61,homme,2.52,23317.0,89.7,73,80.51
21163,15,"ouvert, fermes, châteaux",1922,61,homme,2.52,23317.0,89.7,73,80.51
21164,25,demi-fermé,1902,61,femme,2.52,23317.0,89.7,73,80.51
21165,36,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21166,48,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21168,28,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21169,45,fermé,1981,61,homme,2.52,23317.0,89.7,73,80.51
21170,17,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21171,15,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21172,12,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21173,67,demi-fermé,1900,61,homme,2.52,23317.0,89.7,73,80.51
21174,12,"ouvert, fermes, châteaux",1912,61,femme,2.52,23317.0,89.7,73,80.51
21175,31,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21176,23,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21177,32,appartements,1981,61,homme,2.52,23317.0,89.7,73,80.51
21178,33,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21179,42,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21181,66,demi-fermé,1981,61,femme,2.52,23317.0,89.7,73,80.51
21182,41,"ouvert, fermes, châteaux",1917,61,femme,2.52,23317.0,89.7,73,80.51
21183,0,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21184,67,"ouvert, fermes, châteaux",1900,61,femme,2.52,23317.0,89.7,73,80.51
21185,62,"ouvert, fermes, châteaux",1947,61,femme,2.52,23317.0,89.7,73,80.51
21186,31,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21187,52,"ouvert, fermes, châteaux",1981,61,homme,2.52,23317.0,89.7,73,80.51
21188,6,"ouvert, fermes, châteaux",1981,61,femme,2.52,23317.0,89.7,73,80.51
21189,2,demi-fermé,1900,61,femme,2.52,23317.0,89.7,73,80.51
21190,0,fermé,1981,61,femme,2.52,23317.0,89.7,73,80.51
21191,50,"ouvert, fermes, châteaux",1900,61,homme,2.52,23317.0,89.7,73,80.51
21193,56,"ouvert, fermes, châteaux",1919,61,femme,2.52,23317.0,89.7,73,80.51
21194,35,fermé,1981,61,homme,2.52,23317.0,89.7,73,80.51
21195,27,"ouvert, fermes, châteaux",1951,61,femme,2.52,23317.0,89.7,73,80.51
21196,18,demi-fermé,1900,61,homme,2.52,23317.0,89.7,73,80.51
21197,25,"ouvert, fermes, châteaux",1946,61,homme,2.52,23317.0,89.7,73,80.51
21199,20,demi-fermé,1981,61,femme,2.52,23317.0,89.7,73,80.51
21200,17,"ouvert, fermes, châteaux",1974,81,homme,2.42,23317.0,149.9,66,104.36
21201,61,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21202,47,"ouvert, fermes, châteaux",1911,81,homme,2.42,23317.0,149.9,66,104.36
21203,36,"ouvert, fermes, châteaux",1968,81,femme,2.42,23317.0,149.9,66,104.36
21204,43,"ouvert, fermes, châteaux",1981,81,femme,2.42,23317.0,149.9,66,104.36
21205,52,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21206,63,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21207,52,"ouvert, fermes, châteaux",1971,81,homme,2.42,23317.0,149.9,66,104.36
21208,65,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21209,36,demi-fermé,1981,81,homme,2.42,23317.0,149.9,66,104.36
21210,12,"ouvert, fermes, châteaux",1926,81,homme,2.42,23317.0,149.9,66,104.36
21211,73,demi-fermé,1949,81,homme,2.42,23317.0,149.9,66,104.36
21212,12,demi-fermé,1972,81,femme,2.42,23317.0,149.9,66,104.36
21213,51,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21214,0,fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21215,26,demi-fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21216,10,demi-fermé,1900,81,femme,2.42,23317.0,149.9,66,104.36
21217,56,fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21218,35,fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21219,13,"ouvert, fermes, châteaux",1971,81,homme,2.42,23317.0,149.9,66,104.36
21220,53,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21221,28,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21222,20,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21223,17,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21224,1,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21225,10,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21226,58,demi-fermé,1981,81,homme,2.42,23317.0,149.9,66,104.36
21227,12,"ouvert, fermes, châteaux",1910,81,homme,2.42,23317.0,149.9,66,104.36
21228,67,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21229,58,"ouvert, fermes, châteaux",1942,81,femme,2.42,23317.0,149.9,66,104.36
21230,68,"ouvert, fermes, châteaux",1975,81,femme,2.42,23317.0,149.9,66,104.36
21231,48,"ouvert, fermes, châteaux",1981,81,femme,2.42,23317.0,149.9,66,104.36
21232,61,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21233,10,"ouvert, fermes, châteaux",1949,81,femme,2.42,23317.0,149.9,66,104.36
21234,31,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21235,47,demi-fermé,1981,81,homme,2.42,23317.0,149.9,66,104.36
21236,42,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21237,18,"ouvert, fermes, châteaux",1953,81,femme,2.42,23317.0,149.9,66,104.36
21238,56,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21239,25,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21241,12,fermé,1965,81,homme,2.42,23317.0,149.9,66,104.36
21242,6,"ouvert, fermes, châteaux",1968,81,femme,2.42,23317.0,149.9,66,104.36
21243,68,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21244,75,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21245,16,"ouvert, fermes, châteaux",1980,81,femme,2.42,23317.0,149.9,66,104.36
21246,51,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21247,13,demi-fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21248,37,demi-fermé,1908,81,femme,2.42,23317.0,149.9,66,104.36
21249,75,fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21250,15,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21251,11,appartements,1900,81,femme,2.42,23317.0,149.9,66,104.36
21252,2,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21253,27,demi-fermé,1900,81,femme,2.42,23317.0,149.9,66,104.36
21254,36,fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21255,31,demi-fermé,1900,81,femme,2.42,23317.0,149.9,66,104.36
21256,25,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21257,67,fermé,1973,81,femme,2.42,23317.0,149.9,66,104.36
21258,40,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21259,25,"ouvert, fermes, châteaux",1949,81,homme,2.42,23317.0,149.9,66,104.36
21260,37,appartements,1916,81,homme,2.42,23317.0,149.9,66,104.36
21261,46,"ouvert, fermes, châteaux",1964,81,femme,2.42,23317.0,149.9,66,104.36
21262,42,demi-fermé,1956,81,homme,2.42,23317.0,149.9,66,104.36
21263,45,"ouvert, fermes, châteaux",1981,81,femme,2.42,23317.0,149.9,66,104.36
21264,27,"ouvert, fermes, châteaux",1951,81,homme,2.42,23317.0,149.9,66,104.36
21265,15,demi-fermé,1966,81,femme,2.42,23317.0,149.9,66,104.36
21266,38,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21267,8,appartements,1900,81,femme,2.42,23317.0,149.9,66,104.36
21268,75,"ouvert, fermes, châteaux",1933,81,femme,2.42,23317.0,149.9,66,104.36
21269,1,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21270,46,fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21271,15,demi-fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21272,25,demi-fermé,1981,81,homme,2.42,23317.0,149.9,66,104.36
21273,60,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21274,52,fermé,1981,81,homme,2.42,23317.0,149.9,66,104.36
21275,36,fermé,1965,81,femme,2.42,23317.0,149.9,66,104.36
21276,42,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21277,31,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21278,46,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21279,66,"ouvert, fermes, châteaux",1965,81,homme,2.42,23317.0,149.9,66,104.36
21280,0,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21281,40,appartements,1981,81,homme,2.42,23317.0,149.9,66,104.36
21282,7,"ouvert, fermes, châteaux",1981,81,femme,2.42,23317.0,149.9,66,104.36
21284,33,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21285,56,demi-fermé,1904,81,femme,2.42,23317.0,149.9,66,104.36
21286,8,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21287,47,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21289,52,fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21292,10,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21293,12,"ouvert, fermes, châteaux",1900,81,homme,2.42,23317.0,149.9,66,104.36
21294,62,demi-fermé,1981,81,femme,2.42,23317.0,149.9,66,104.36
21295,22,demi-fermé,1900,81,homme,2.42,23317.0,149.9,66,104.36
21296,31,appartements,1900,81,femme,2.42,23317.0,149.9,66,104.36
21297,47,"ouvert, fermes, châteaux",1900,81,femme,2.42,23317.0,149.9,66,104.36
21298,71,"ouvert, fermes, châteaux",1981,81,homme,2.42,23317.0,149.9,66,104.36
21299,26,demi-fermé,1971,81,homme,2.42,23317.0,149.9,66,104.36
21300,22,"ouvert, fermes, châteaux",1900,56,femme,2.52,23317.0,84.7,74,71.71
21301,15,demi-fermé,1900,56,homme,2.52,23317.0,84.7,74,71.71
21302,23,demi-fermé,1981,56,femme,2.52,23317.0,84.7,74,71.71
21303,43,"ouvert, fermes, châteaux",1900,56,homme,2.52,23317.0,84.7,74,71.71
21304,45,demi-fermé,1919,56,femme,2.52,23317.0,84.7,74,71.71
21305,40,demi-fermé,1981,56,femme,2.52,23317.0,84.7,74,71.71
21306,23,demi-fermé,1900,56,femme,2.52,23317.0,84.7,74,71.71
21307,73,"ouvert, fermes, châteaux",1905,56,femme,2.52,23317.0,84.7,74,71.71
21308,60,"ouvert, fermes, châteaux",1971,56,homme,2.52,23317.0,84.7,74,71.71
21309,38,"ouvert, fermes, châteaux",1981,56,homme,2.52,23317.0,84.7,74,71.71
21310,23,"ouvert, fermes, châteaux",1900,56,homme,2.52,23317.0,84.7,74,71.71
21311,63,"ouvert, fermes, châteaux",1981,56,femme,2.52,23317.0,84.7,74,71.71
21312,53,"ouvert, fermes, châteaux",1900,56,homme,2.52,23317.0,84.7,74,71.71
21313,18,demi-fermé,1976,56,homme,2.52,23317.0,84.7,74,71.71
21314,72,demi-fermé,1981,56,homme,2.52,23317.0,84.7,74,71.71
21315,61,"ouvert, fermes, châteaux",1900,56,homme,2.52,23317.0,84.7,74,71.71
21316,13,demi-fermé,1978,56,homme,2.52,23317.0,84.7,74,71.71
21317,58,"ouvert, fermes, châteaux",1980,56,homme,2.52,23317.0,84.7,74,71.71
21318,12,"ouvert, fermes, châteaux",1900,56,homme,2.52,23317.0,84.7,74,71.71
21319,21,"ouvert, fermes, châteaux",1981,56,femme,2.52,23317.0,84.7,74,71.71
21320,23,"ouvert, fermes, châteaux",1900,56,femme,2.52,23317.0,84.7,74,71.71
